speaker_id;session;word;word_n;word_freq;word_z
1408;100/2020;aa;1;0.0008795074758135445;-0.2660861301072165
1408;100/2020;aamuvuorossa;1;0.0008795074758135445;-0.2660861301072165
1408;100/2020;aiheuttaneet;1;0.0008795074758135445;-0.2660861301072165
1408;100/2020;aika;1;0.0008795074758135445;-0.2660861301072165
1408;100/2020;aikaa;1;0.0008795074758135445;-0.2660861301072165
1408;100/2020;aikaisemmin;1;0.0008795074758135445;-0.2660861301072165
1408;100/2020;aikakin;1;0.0008795074758135445;-0.2660861301072165
1408;100/2020;aikana;1;0.0008795074758135445;-0.2660861301072165
1408;100/2020;aina;1;0.0008795074758135445;-0.2660861301072165
1408;100/2020;aivan;2;0.001759014951627089;0.05642682525619958
1408;100/2020;ajatella;1;0.0008795074758135445;-0.2660861301072165
1408;100/2020;ajatellen;1;0.0008795074758135445;-0.2660861301072165
1408;100/2020;ajatellut;1;0.0008795074758135445;-0.2660861301072165
1408;100/2020;ajattelin;2;0.001759014951627089;0.05642682525619958
1408;100/2020;ajattelusta;1;0.0008795074758135445;-0.2660861301072165
1408;100/2020;alkoi;1;0.0008795074758135445;-0.2660861301072165
1408;100/2020;aloitti;1;0.0008795074758135445;-0.2660861301072165
1408;100/2020;ammatillisesti;1;0.0008795074758135445;-0.2660861301072165
1408;100/2020;arvioimme;1;0.0008795074758135445;-0.2660861301072165
1408;100/2020;arvoisa;4;0.003518029903254178;0.7014527359830317
1408;100/2020;asemassa;1;0.0008795074758135445;-0.2660861301072165
1408;100/2020;asia;4;0.003518029903254178;0.7014527359830317
1408;100/2020;asiaan;1;0.0008795074758135445;-0.2660861301072165
1408;100/2020;asian;1;0.0008795074758135445;-0.2660861301072165
1408;100/2020;asiassa;1;0.0008795074758135445;-0.2660861301072165
1408;100/2020;asiat;1;0.0008795074758135445;-0.2660861301072165
1408;100/2020;asioita;1;0.0008795074758135445;-0.2660861301072165
1408;100/2020;asumispalveluiden;1;0.0008795074758135445;-0.2660861301072165
1408;100/2020;auttaa;1;0.0008795074758135445;-0.2660861301072165
1408;100/2020;ben;2;0.001759014951627089;0.05642682525619958
1408;100/2020;budjettineuvotteluissa;1;0.0008795074758135445;-0.2660861301072165
1408;100/2020;edelleen;1;0.0008795074758135445;-0.2660861301072165
1408;100/2020;edeltävä;1;0.0008795074758135445;-0.2660861301072165
1408;100/2020;edustaja;9;0.0079155672823219;2.3140175128001124
1408;100/2020;eettisemmässä;1;0.0008795074758135445;-0.2660861301072165
1408;100/2020;eettisintä;1;0.0008795074758135445;-0.2660861301072165
1408;100/2020;ei;6;0.005277044854881266;1.346478646709864
1408;100/2020;eihän;1;0.0008795074758135445;-0.2660861301072165
1408;100/2020;eli;5;0.0043975373790677225;1.0239656913464479
1408;100/2020;emme;4;0.003518029903254178;0.7014527359830317
1408;100/2020;en;2;0.001759014951627089;0.05642682525619958
1408;100/2020;eniten;1;0.0008795074758135445;-0.2660861301072165
1408;100/2020;ennallaan;1;0.0008795074758135445;-0.2660861301072165
1408;100/2020;ennen;1;0.0008795074758135445;-0.2660861301072165
