speaker_id;session;word;word_n;word_freq;word_z
464;10/2021;aihetta;1;0.002570694087403599;-0.2906952907315148
464;10/2021;aikaisemmassa;1;0.002570694087403599;-0.2906952907315148
464;10/2021;aina;1;0.002570694087403599;-0.2906952907315148
464;10/2021;ainutlaatuisuutta;1;0.002570694087403599;-0.2906952907315148
464;10/2021;ajatuksia;1;0.002570694087403599;-0.2906952907315148
464;10/2021;alamme;1;0.002570694087403599;-0.2906952907315148
464;10/2021;alueilla;1;0.002570694087403599;-0.2906952907315148
464;10/2021;anglosaksisilla;1;0.002570694087403599;-0.2906952907315148
464;10/2021;arvoisa;2;0.005141388174807198;0.22059855395937641
464;10/2021;arvostan;1;0.002570694087403599;-0.2906952907315148
464;10/2021;asiaan;2;0.005141388174807198;0.22059855395937641
464;10/2021;asiakohtaa;1;0.002570694087403599;-0.2906952907315148
464;10/2021;destioita;1;0.002570694087403599;-0.2906952907315148
464;10/2021;edelleen;2;0.005141388174807198;0.22059855395937641
464;10/2021;eduskunta;1;0.002570694087403599;-0.2906952907315148
464;10/2021;ehkä;1;0.002570694087403599;-0.2906952907315148
464;10/2021;ei;1;0.002570694087403599;-0.2906952907315148
464;10/2021;eikä;1;0.002570694087403599;-0.2906952907315148
464;10/2021;eivät;1;0.002570694087403599;-0.2906952907315148
464;10/2021;eliitin;1;0.002570694087403599;-0.2906952907315148
464;10/2021;en;2;0.005141388174807198;0.22059855395937641
464;10/2021;enemmän;1;0.002570694087403599;-0.2906952907315148
464;10/2021;englantilaisperäisillä;1;0.002570694087403599;-0.2906952907315148
464;10/2021;erityisesti;2;0.005141388174807198;0.22059855395937641
464;10/2021;esille;5;0.012853470437017995;1.7544800880320501
464;10/2021;esillä;1;0.002570694087403599;-0.2906952907315148
464;10/2021;esityksessä;1;0.002570694087403599;-0.2906952907315148
464;10/2021;että;15;0.038560411311053984;6.8674185349409615
464;10/2021;etäkokouksia;1;0.002570694087403599;-0.2906952907315148
464;10/2021;etäkokoustaminen;1;0.002570694087403599;-0.2906952907315148
464;10/2021;etäältä;1;0.002570694087403599;-0.2906952907315148
464;10/2021;finland;1;0.002570694087403599;-0.2906952907315148
464;10/2021;fintraffic;1;0.002570694087403599;-0.2906952907315148
