speaker_id;session;word;word_n;word_freq;word_z
1428;10/2021;aikavälille;1;0.00398406374501992;-0.2593986429494826
1428;10/2021;aloilla;2;0.00796812749003984;0.4529797197774548
1428;10/2021;alueelle;1;0.00398406374501992;-0.2593986429494826
1428;10/2021;arvoisa;3;0.01195219123505976;1.1653580825043923
1428;10/2021;digitalisaatiossa;1;0.00398406374501992;-0.2593986429494826
1428;10/2021;edellinenkin;1;0.00398406374501992;-0.2593986429494826
1428;10/2021;edelläkävijänä;1;0.00398406374501992;-0.2593986429494826
1428;10/2021;elinkeinopolitiikka;1;0.00398406374501992;-0.2593986429494826
1428;10/2021;elpyminen;1;0.00398406374501992;-0.2593986429494826
1428;10/2021;elpymisväline;2;0.00796812749003984;0.4529797197774548
1428;10/2021;erittäin;2;0.00796812749003984;0.4529797197774548
1428;10/2021;että;4;0.01593625498007968;1.8777364452313299
1428;10/2021;etu;1;0.00398406374501992;-0.2593986429494826
1428;10/2021;eu-alueen;1;0.00398406374501992;-0.2593986429494826
1428;10/2021;eu-maiden;1;0.00398406374501992;-0.2593986429494826
1428;10/2021;eun;2;0.00796812749003984;0.4529797197774548
1428;10/2021;hoitoon;1;0.00398406374501992;-0.2593986429494826
1428;10/2021;houkuttelee;1;0.00398406374501992;-0.2593986429494826
1428;10/2021;hyvinvointivaltion;1;0.00398406374501992;-0.2593986429494826
1428;10/2021;ihmistä;1;0.00398406374501992;-0.2593986429494826
1428;10/2021;innovaatioihin;1;0.00398406374501992;-0.2593986429494826
1428;10/2021;investoijia;1;0.00398406374501992;-0.2593986429494826
1428;10/2021;iso;1;0.00398406374501992;-0.2593986429494826
1428;10/2021;itsessään;1;0.00398406374501992;-0.2593986429494826
1428;10/2021;ja;10;0.0398406374501992;6.152006621592954
1428;10/2021;jalansijan;1;0.00398406374501992;-0.2593986429494826
1428;10/2021;jalostettuja;1;0.00398406374501992;-0.2593986429494826
1428;10/2021;jo;1;0.00398406374501992;-0.2593986429494826
1428;10/2021;johon;1;0.00398406374501992;-0.2593986429494826
1428;10/2021;joilla;1;0.00398406374501992;-0.2593986429494826
1428;10/2021;joka;1;0.00398406374501992;-0.2593986429494826
1428;10/2021;jolla;1;0.00398406374501992;-0.2593986429494826
1428;10/2021;jos;2;0.00796812749003984;0.4529797197774548
1428;10/2021;jotta;1;0.00398406374501992;-0.2593986429494826
1428;10/2021;juurtuvat;1;0.00398406374501992;-0.2593986429494826
1428;10/2021;kaikki;1;0.00398406374501992;-0.2593986429494826
1428;10/2021;kansainvälisillä;1;0.00398406374501992;-0.2593986429494826
1428;10/2021;kasvun;4;0.01593625498007968;1.8777364452313299
1428;10/2021;kasvussa;1;0.00398406374501992;-0.2593986429494826
1428;10/2021;kehityksen;1;0.00398406374501992;-0.2593986429494826
1428;10/2021;kehityksessä;1;0.00398406374501992;-0.2593986429494826
1428;10/2021;kertaluontoinen;1;0.00398406374501992;-0.2593986429494826
1428;10/2021;kestävän;6;0.02390438247011952;3.3024931706852048
1428;10/2021;kestävässä;1;0.00398406374501992;-0.2593986429494826
1428;10/2021;kiitos;1;0.00398406374501992;-0.2593986429494826
