speaker_id;session;word;word_n;word_freq;word_z
1347;13/2015;aiheutuvia;1;0.0010940919037199124;-0.19618558254584223
1347;13/2015;aikaansaamiseksi;2;0.002188183807439825;0.3163783307458642
1347;13/2015;aikana;1;0.0010940919037199124;-0.19618558254584223
1347;13/2015;aikavälin;1;0.0010940919037199124;-0.19618558254584223
1347;13/2015;aina;2;0.002188183807439825;0.3163783307458642
1347;13/2015;ainuttakaan;1;0.0010940919037199124;-0.19618558254584223
1347;13/2015;ajama;1;0.0010940919037199124;-0.19618558254584223
1347;13/2015;ajatukset;1;0.0010940919037199124;-0.19618558254584223
1347;13/2015;ajatuksia;1;0.0010940919037199124;-0.19618558254584223
1347;13/2015;ajoneuvojen;1;0.0010940919037199124;-0.19618558254584223
1347;13/2015;alanko-kahiluoto;1;0.0010940919037199124;-0.19618558254584223
1347;13/2015;alentaa;1;0.0010940919037199124;-0.19618558254584223
1347;13/2015;alkaa;2;0.002188183807439825;0.3163783307458642
1347;13/2015;alkamassa;1;0.0010940919037199124;-0.19618558254584223
1347;13/2015;aloilla;1;0.0010940919037199124;-0.19618558254584223
1347;13/2015;aloittaa;1;0.0010940919037199124;-0.19618558254584223
1347;13/2015;alun;1;0.0010940919037199124;-0.19618558254584223
1347;13/2015;ansiotuloverotuksen;1;0.0010940919037199124;-0.19618558254584223
1347;13/2015;arvoisa;6;0.006564551422319475;2.3666339839126898
1347;13/2015;arvostelu;1;0.0010940919037199124;-0.19618558254584223
1347;13/2015;arvottomaksi;1;0.0010940919037199124;-0.19618558254584223
1347;13/2015;asettamat;1;0.0010940919037199124;-0.19618558254584223
1347;13/2015;auta;1;0.0010940919037199124;-0.19618558254584223
1347;13/2015;autoja;1;0.0010940919037199124;-0.19618558254584223
1347;13/2015;autoveroa;1;0.0010940919037199124;-0.19618558254584223
1347;13/2015;auttaa;1;0.0010940919037199124;-0.19618558254584223
1347;13/2015;bail-out;1;0.0010940919037199124;-0.19618558254584223
1347;13/2015;ben;1;0.0010940919037199124;-0.19618558254584223
1347;13/2015;bioenergialla;1;0.0010940919037199124;-0.19618558254584223
1347;13/2015;biotalouden;1;0.0010940919037199124;-0.19618558254584223
1347;13/2015;biotalous;1;0.0010940919037199124;-0.19618558254584223
1347;13/2015;byrokratian;1;0.0010940919037199124;-0.19618558254584223
1347;13/2015;digitalisaatio;1;0.0010940919037199124;-0.19618558254584223
