speaker_id;session;word;word_n;word_freq;word_z
1341;7/2015;aiemminkaan;1;0.00558659217877095;-0.433303901290495
1341;7/2015;aikaisemmassa;1;0.00558659217877095;-0.433303901290495
1341;7/2015;aikana;1;0.00558659217877095;-0.433303901290495
1341;7/2015;arvoisa;2;0.0111731843575419;0.8569788269967569
1341;7/2015;asiaan;1;0.00558659217877095;-0.433303901290495
1341;7/2015;asian;1;0.00558659217877095;-0.433303901290495
1341;7/2015;asiantuntijakuulemisten;1;0.00558659217877095;-0.433303901290495
1341;7/2015;asiasta;1;0.00558659217877095;-0.433303901290495
1341;7/2015;edelleenkin;1;0.00558659217877095;-0.433303901290495
1341;7/2015;edustaja;1;0.00558659217877095;-0.433303901290495
1341;7/2015;edustajat;1;0.00558659217877095;-0.433303901290495
1341;7/2015;ehkä;1;0.00558659217877095;-0.433303901290495
1341;7/2015;ei;3;0.01675977653631285;2.147261555284009
1341;7/2015;eikä;1;0.00558659217877095;-0.433303901290495
1341;7/2015;epidemia;1;0.00558659217877095;-0.433303901290495
1341;7/2015;että;4;0.0223463687150838;3.437544283571261
1341;7/2015;hallintovaliokunnassa;1;0.00558659217877095;-0.433303901290495
1341;7/2015;hallituksen;1;0.00558659217877095;-0.433303901290495
1341;7/2015;hallitus;1;0.00558659217877095;-0.433303901290495
1341;7/2015;haluan;1;0.00558659217877095;-0.433303901290495
1341;7/2015;harkinnanvaraa;1;0.00558659217877095;-0.433303901290495
1341;7/2015;huomioon;1;0.00558659217877095;-0.433303901290495
1341;7/2015;ihan;2;0.0111731843575419;0.8569788269967569
1341;7/2015;iso;1;0.00558659217877095;-0.433303901290495
1341;7/2015;itse;2;0.0111731843575419;0.8569788269967569
1341;7/2015;ja;4;0.0223463687150838;3.437544283571261
1341;7/2015;jatkossa;1;0.00558659217877095;-0.433303901290495
1341;7/2015;joku;1;0.00558659217877095;-0.433303901290495
1341;7/2015;jos;1;0.00558659217877095;-0.433303901290495
1341;7/2015;jotenkin;1;0.00558659217877095;-0.433303901290495
1341;7/2015;jälkeen;1;0.00558659217877095;-0.433303901290495
1341;7/2015;jää;1;0.00558659217877095;-0.433303901290495
1341;7/2015;kannattamaan;1;0.00558659217877095;-0.433303901290495
1341;7/2015;kansanterveysasia;1;0.00558659217877095;-0.433303901290495
1341;7/2015;kantaa;1;0.00558659217877095;-0.433303901290495
1341;7/2015;keskustelun;1;0.00558659217877095;-0.433303901290495
1341;7/2015;kirkastaaksemme;1;0.00558659217877095;-0.433303901290495
1341;7/2015;kommentoida;1;0.00558659217877095;-0.433303901290495
1341;7/2015;korjattiin;1;0.00558659217877095;-0.433303901290495
1341;7/2015;korjaus;1;0.00558659217877095;-0.433303901290495
1341;7/2015;kritisoimaan;1;0.00558659217877095;-0.433303901290495
1341;7/2015;kuitenkin;1;0.00558659217877095;-0.433303901290495
1341;7/2015;kun;2;0.0111731843575419;0.8569788269967569
1341;7/2015;kuunnellut;1;0.00558659217877095;-0.433303901290495
1341;7/2015;käsittelemässä;1;0.00558659217877095;-0.433303901290495
1341;7/2015;käsitys;1;0.00558659217877095;-0.433303901290495
1341;7/2015;laajempaan;1;0.00558659217877095;-0.433303901290495
1341;7/2015;lainsäädäntötyössä;2;0.0111731843575419;0.8569788269967569
1341;7/2015;lakia;1;0.00558659217877095;-0.433303901290495
1341;7/2015;leviää;1;0.00558659217877095;-0.433303901290495
1341;7/2015;liikkeellä;1;0.00558659217877095;-0.433303901290495
1341;7/2015;lyhyesti;1;0.00558659217877095;-0.433303901290495
1341;7/2015;lähteä;1;0.00558659217877095;-0.433303901290495
1341;7/2015;maahanmuuttopolitiikkaan;1;0.00558659217877095;-0.433303901290495
1341;7/2015;maailmanlaajuinen;2;0.0111731843575419;0.8569788269967569
1341;7/2015;maassa;1;0.00558659217877095;-0.433303901290495
1341;7/2015;meidän;1;0.00558659217877095;-0.433303901290495
1341;7/2015;meillä;1;0.00558659217877095;-0.433303901290495
1341;7/2015;miettiä;1;0.00558659217877095;-0.433303901290495
1341;7/2015;minä;1;0.00558659217877095;-0.433303901290495
1341;7/2015;miten;3;0.01675977653631285;2.147261555284009
1341;7/2015;muutettu;1;0.00558659217877095;-0.433303901290495
1341;7/2015;muutos;1;0.00558659217877095;-0.433303901290495
1341;7/2015;muuttaa;3;0.01675977653631285;2.147261555284009
1341;7/2015;muuttamista;1;0.00558659217877095;-0.433303901290495
1341;7/2015;neuvottelut;1;0.00558659217877095;-0.433303901290495
1341;7/2015;nuo;1;0.00558659217877095;-0.433303901290495
1341;7/2015;nyt;2;0.0111731843575419;0.8569788269967569
1341;7/2015;oikeustilaa;2;0.0111731843575419;0.8569788269967569
1341;7/2015;ole;3;0.01675977653631285;2.147261555284009
1341;7/2015;oli;1;0.00558659217877095;-0.433303901290495
1341;7/2015;olin;1;0.00558659217877095;-0.433303901290495
1341;7/2015;olisi;1;0.00558659217877095;-0.433303901290495
1341;7/2015;ollut;3;0.01675977653631285;2.147261555284009
1341;7/2015;on;6;0.0335195530726257;6.018109740145765
1341;7/2015;opposition;1;0.00558659217877095;-0.433303901290495
1341;7/2015;otetaan;1;0.00558659217877095;-0.433303901290495
1341;7/2015;otettaisiin;1;0.00558659217877095;-0.433303901290495
1341;7/2015;perussuomalaisilta;1;0.00558659217877095;-0.433303901290495
1341;7/2015;perusteella;1;0.00558659217877095;-0.433303901290495
1341;7/2015;pitäisi;1;0.00558659217877095;-0.433303901290495
