speaker_id;session;word;word_n;word_freq;word_z
772;4/2015;ainakin;1;0.002207505518763797;-0.357587854973619
772;4/2015;ajatus;1;0.002207505518763797;-0.357587854973619
772;4/2015;aktiivinen;2;0.004415011037527594;0.3299036339434032
772;4/2015;aktiivisen;1;0.002207505518763797;-0.357587854973619
772;4/2015;aktiivista;1;0.002207505518763797;-0.357587854973619
772;4/2015;alkuvaiheessa;1;0.002207505518763797;-0.357587854973619
772;4/2015;ansiosta;1;0.002207505518763797;-0.357587854973619
772;4/2015;arvioidaan;1;0.002207505518763797;-0.357587854973619
772;4/2015;arvioni;1;0.002207505518763797;-0.357587854973619
772;4/2015;arvoisa;3;0.006622516556291391;1.0173951228604254
772;4/2015;asia;1;0.002207505518763797;-0.357587854973619
772;4/2015;asiassa;2;0.004415011037527594;0.3299036339434032
772;4/2015;avainasemassa;1;0.002207505518763797;-0.357587854973619
772;4/2015;demokratia;1;0.002207505518763797;-0.357587854973619
772;4/2015;diplomaattisia;1;0.002207505518763797;-0.357587854973619
772;4/2015;edelleen;2;0.004415011037527594;0.3299036339434032
772;4/2015;edistyy;1;0.002207505518763797;-0.357587854973619
772;4/2015;eduskunnan;2;0.004415011037527594;0.3299036339434032
772;4/2015;edustaja;1;0.002207505518763797;-0.357587854973619
772;4/2015;ehkäpä;1;0.002207505518763797;-0.357587854973619
772;4/2015;ei;3;0.006622516556291391;1.0173951228604254
772;4/2015;eikä;1;0.002207505518763797;-0.357587854973619
772;4/2015;enn;1;0.002207505518763797;-0.357587854973619
772;4/2015;eri;1;0.002207505518763797;-0.357587854973619
772;4/2015;erityispiirteitäkin;1;0.002207505518763797;-0.357587854973619
772;4/2015;etenee;1;0.002207505518763797;-0.357587854973619
772;4/2015;että;6;0.013245033112582781;3.079869589611492
772;4/2015;euroopan;5;0.011037527593818985;2.3923781006944695
772;4/2015;eurooppalainen;1;0.002207505518763797;-0.357587854973619
772;4/2015;eurooppalaisia;1;0.002207505518763797;-0.357587854973619
772;4/2015;eurooppalaisissa;1;0.002207505518763797;-0.357587854973619
772;4/2015;foorumi;1;0.002207505518763797;-0.357587854973619
772;4/2015;harkita;1;0.002207505518763797;-0.357587854973619
772;4/2015;heinäluoman;1;0.002207505518763797;-0.357587854973619
772;4/2015;heittämää;1;0.002207505518763797;-0.357587854973619
772;4/2015;hirveästi;1;0.002207505518763797;-0.357587854973619
772;4/2015;huonona;1;0.002207505518763797;-0.357587854973619
772;4/2015;huostaanottokäytäntöihin;1;0.002207505518763797;-0.357587854973619
772;4/2015;hyville;1;0.002207505518763797;-0.357587854973619
772;4/2015;hyvin;4;0.008830022075055188;1.7048866117774475
772;4/2015;hyvä;3;0.006622516556291391;1.0173951228604254
772;4/2015;hyvää;1;0.002207505518763797;-0.357587854973619
772;4/2015;hän;1;0.002207505518763797;-0.357587854973619
772;4/2015;hänen;1;0.002207505518763797;-0.357587854973619
772;4/2015;hänhän;1;0.002207505518763797;-0.357587854973619
772;4/2015;ihan;1;0.002207505518763797;-0.357587854973619
772;4/2015;ihmisoikeustilannetta;1;0.002207505518763797;-0.357587854973619
772;4/2015;itse;3;0.006622516556291391;1.0173951228604254
772;4/2015;ja;18;0.039735099337748346;11.329767456615757
772;4/2015;jatkaa;1;0.002207505518763797;-0.357587854973619
772;4/2015;jatkuu;1;0.002207505518763797;-0.357587854973619
772;4/2015;johdon;1;0.002207505518763797;-0.357587854973619
772;4/2015;johon;1;0.002207505518763797;-0.357587854973619
772;4/2015;joitakin;1;0.002207505518763797;-0.357587854973619
772;4/2015;joka;1;0.002207505518763797;-0.357587854973619
772;4/2015;jokseenkin;1;0.002207505518763797;-0.357587854973619
772;4/2015;jonka;1;0.002207505518763797;-0.357587854973619
772;4/2015;jonkin;1;0.002207505518763797;-0.357587854973619
772;4/2015;jos;2;0.004415011037527594;0.3299036339434032
772;4/2015;jotka;1;0.002207505518763797;-0.357587854973619
772;4/2015;jotta;1;0.002207505518763797;-0.357587854973619
772;4/2015;jouduttiin;1;0.002207505518763797;-0.357587854973619
772;4/2015;järjestää;1;0.002207505518763797;-0.357587854973619
772;4/2015;jäseneksi;1;0.002207505518763797;-0.357587854973619
772;4/2015;jäsenmaat;1;0.002207505518763797;-0.357587854973619
772;4/2015;jäsenmaissa;1;0.002207505518763797;-0.357587854973619
772;4/2015;kai;4;0.008830022075055188;1.7048866117774475
772;4/2015;kaikissa;1;0.002207505518763797;-0.357587854973619
772;4/2015;kaikista;1;0.002207505518763797;-0.357587854973619
772;4/2015;kaikki;2;0.004415011037527594;0.3299036339434032
772;4/2015;kaikkia;1;0.002207505518763797;-0.357587854973619
772;4/2015;kansainvälisiä;2;0.004415011037527594;0.3299036339434032
772;4/2015;kanssa;2;0.004415011037527594;0.3299036339434032
772;4/2015;kanssaan;1;0.002207505518763797;-0.357587854973619
772;4/2015;kaudella;1;0.002207505518763797;-0.357587854973619
772;4/2015;kehittyä;1;0.002207505518763797;-0.357587854973619
772;4/2015;kehitys;1;0.002207505518763797;-0.357587854973619
772;4/2015;kehitystä;1;0.002207505518763797;-0.357587854973619
772;4/2015;kertoisi;1;0.002207505518763797;-0.357587854973619
772;4/2015;keskusteluyhteys;1;0.002207505518763797;-0.357587854973619
772;4/2015;keskusteluyhteyttä;1;0.002207505518763797;-0.357587854973619
772;4/2015;kiinni;1;0.002207505518763797;-0.357587854973619
772;4/2015;kokouksessa;1;0.002207505518763797;-0.357587854973619
772;4/2015;kokouksissa;1;0.002207505518763797;-0.357587854973619
772;4/2015;komiteakokoukset;1;0.002207505518763797;-0.357587854973619
772;4/2015;kommentoida;1;0.002207505518763797;-0.357587854973619
772;4/2015;kotimaisten;1;0.002207505518763797;-0.357587854973619
772;4/2015;kriisi;2;0.004415011037527594;0.3299036339434032
772;4/2015;kriisin;1;0.002207505518763797;-0.357587854973619
772;4/2015;kun;1;0.002207505518763797;-0.357587854973619
772;4/2015;kunnioittaminen;1;0.002207505518763797;-0.357587854973619
772;4/2015;kuten;1;0.002207505518763797;-0.357587854973619
772;4/2015;kuuluvat;1;0.002207505518763797;-0.357587854973619
772;4/2015;kyllä;2;0.004415011037527594;0.3299036339434032
772;4/2015;kysymystä;1;0.002207505518763797;-0.357587854973619
772;4/2015;käsittelemään;1;0.002207505518763797;-0.357587854973619
772;4/2015;käsityksiä;2;0.004415011037527594;0.3299036339434032
772;4/2015;käy;1;0.002207505518763797;-0.357587854973619
772;4/2015;käytettävissä;1;0.002207505518763797;-0.357587854973619
772;4/2015;laadittiin;1;0.002207505518763797;-0.357587854973619
772;4/2015;laajan;1;0.002207505518763797;-0.357587854973619
772;4/2015;laineitaan;1;0.002207505518763797;-0.357587854973619
772;4/2015;lasten;1;0.002207505518763797;-0.357587854973619
772;4/2015;liennyttämisessä;1;0.002207505518763797;-0.357587854973619
772;4/2015;liittyi;1;0.002207505518763797;-0.357587854973619
772;4/2015;lopulta;1;0.002207505518763797;-0.357587854973619
772;4/2015;lukien;1;0.002207505518763797;-0.357587854973619
772;4/2015;lukuun;1;0.002207505518763797;-0.357587854973619
772;4/2015;lähivuosina;2;0.004415011037527594;0.3299036339434032
772;4/2015;löi;1;0.002207505518763797;-0.357587854973619
772;4/2015;maata;1;0.002207505518763797;-0.357587854973619
772;4/2015;mahdollisuudet;1;0.002207505518763797;-0.357587854973619
772;4/2015;meillä;2;0.004415011037527594;0.3299036339434032
772;4/2015;merkittävä;1;0.002207505518763797;-0.357587854973619
772;4/2015;mieleeni;1;0.002207505518763797;-0.357587854973619
772;4/2015;mielestäni;1;0.002207505518763797;-0.357587854973619
772;4/2015;mihin;2;0.004415011037527594;0.3299036339434032
772;4/2015;minskin;1;0.002207505518763797;-0.357587854973619
772;4/2015;minäkin;1;0.002207505518763797;-0.357587854973619
772;4/2015;miten;2;0.004415011037527594;0.3299036339434032
772;4/2015;mitä;2;0.004415011037527594;0.3299036339434032
772;4/2015;moneen;1;0.002207505518763797;-0.357587854973619
772;4/2015;muitakin;1;0.002207505518763797;-0.357587854973619
772;4/2015;mukaan;2;0.004415011037527594;0.3299036339434032
772;4/2015;mutta;2;0.004415011037527594;0.3299036339434032
772;4/2015;muun;1;0.002207505518763797;-0.357587854973619
772;4/2015;muutoinkin;2;0.004415011037527594;0.3299036339434032
772;4/2015;myönteiseen;1;0.002207505518763797;-0.357587854973619
772;4/2015;myönteistä;1;0.002207505518763797;-0.357587854973619
772;4/2015;myös;7;0.01545253863134658;3.767361078528514
772;4/2015;myöskin;4;0.008830022075055188;1.7048866117774475
772;4/2015;myöten;1;0.002207505518763797;-0.357587854973619
772;4/2015;neuvosto;2;0.004415011037527594;0.3299036339434032
772;4/2015;neuvoston;1;0.002207505518763797;-0.357587854973619
772;4/2015;neuvostossa;2;0.004415011037527594;0.3299036339434032
772;4/2015;niillä;1;0.002207505518763797;-0.357587854973619
772;4/2015;niin;3;0.006622516556291391;1.0173951228604254
772;4/2015;niinistö;1;0.002207505518763797;-0.357587854973619
772;4/2015;noita;1;0.002207505518763797;-0.357587854973619
772;4/2015;normalisoitua;1;0.002207505518763797;-0.357587854973619
772;4/2015;nousi;1;0.002207505518763797;-0.357587854973619
772;4/2015;nyt;1;0.002207505518763797;-0.357587854973619
772;4/2015;nähtävissä;2;0.004415011037527594;0.3299036339434032
772;4/2015;näissä;1;0.002207505518763797;-0.357587854973619
772;4/2015;näkemyksiään;1;0.002207505518763797;-0.357587854973619
772;4/2015;nämä;1;0.002207505518763797;-0.357587854973619
772;4/2015;oikeille;1;0.002207505518763797;-0.357587854973619
772;4/2015;oiottua;1;0.002207505518763797;-0.357587854973619
772;4/2015;ole;3;0.006622516556291391;1.0173951228604254
772;4/2015;olemaankaan;1;0.002207505518763797;-0.357587854973619
772;4/2015;olemassa;1;0.002207505518763797;-0.357587854973619
772;4/2015;oli;6;0.013245033112582781;3.079869589611492
772;4/2015;olisi;2;0.004415011037527594;0.3299036339434032
772;4/2015;olla;1;0.002207505518763797;-0.357587854973619
772;4/2015;ollut;2;0.004415011037527594;0.3299036339434032
772;4/2015;oma;1;0.002207505518763797;-0.357587854973619
772;4/2015;omalta;3;0.006622516556291391;1.0173951228604254
772;4/2015;omia;1;0.002207505518763797;-0.357587854973619
772;4/2015;omissa;1;0.002207505518763797;-0.357587854973619
772;4/2015;on;10;0.02207505518763797;5.829835545279582
772;4/2015;osallistumisoikeutta;1;0.002207505518763797;-0.357587854973619
772;4/2015;osaltaan;3;0.006622516556291391;1.0173951228604254
772;4/2015;ottaa;1;0.002207505518763797;-0.357587854973619
772;4/2015;ottamatta;1;0.002207505518763797;-0.357587854973619
