speaker_id;session;word;word_n;word_freq;word_z
767;13/2015;aikana;2;0.0033783783783783786;0.2707252847566944
767;13/2015;aivan;3;0.005067567567567568;0.8108085548521201
767;13/2015;ajan;1;0.0016891891891891893;-0.2693579853387313
767;13/2015;arvoisa;8;0.013513513513513514;3.5112249053292484
767;13/2015;arvomaailmaan;1;0.0016891891891891893;-0.2693579853387313
767;13/2015;arvonlisävero;2;0.0033783783783783786;0.2707252847566944
767;13/2015;arvostelitte;1;0.0016891891891891893;-0.2693579853387313
767;13/2015;asia;1;0.0016891891891891893;-0.2693579853387313
767;13/2015;asiassa;2;0.0033783783783783786;0.2707252847566944
767;13/2015;asioiden;1;0.0016891891891891893;-0.2693579853387313
767;13/2015;biaudet;2;0.0033783783783783786;0.2707252847566944
767;13/2015;budjetteihin;1;0.0016891891891891893;-0.2693579853387313
767;13/2015;demokratian;1;0.0016891891891891893;-0.2693579853387313
767;13/2015;edun;1;0.0016891891891891893;-0.2693579853387313
767;13/2015;eduskunnan;2;0.0033783783783783786;0.2707252847566944
767;13/2015;edustaja;6;0.010135135135135136;2.431058365138397
767;13/2015;ehrnrooth;1;0.0016891891891891893;-0.2693579853387313
767;13/2015;ei;7;0.011824324324324325;2.9711416352338227
767;13/2015;eikä;1;0.0016891891891891893;-0.2693579853387313
767;13/2015;en;1;0.0016891891891891893;-0.2693579853387313
767;13/2015;eniten;1;0.0016891891891891893;-0.2693579853387313
767;13/2015;erinomainen;1;0.0016891891891891893;-0.2693579853387313
767;13/2015;erittäin;2;0.0033783783783783786;0.2707252847566944
767;13/2015;erityisavustajien;1;0.0016891891891891893;-0.2693579853387313
767;13/2015;esiin;1;0.0016891891891891893;-0.2693579853387313
767;13/2015;etenee;1;0.0016891891891891893;-0.2693579853387313
767;13/2015;että;10;0.016891891891891893;4.5913914455201
767;13/2015;etu;1;0.0016891891891891893;-0.2693579853387313
767;13/2015;eva;1;0.0016891891891891893;-0.2693579853387313
767;13/2015;georg;1;0.0016891891891891893;-0.2693579853387313
767;13/2015;gustafsson;3;0.005067567567567568;0.8108085548521201
767;13/2015;haja-asutusalueiden;1;0.0016891891891891893;-0.2693579853387313
767;13/2015;hallituksen;2;0.0033783783783783786;0.2707252847566944
767;13/2015;hallituksessa;2;0.0033783783783783786;0.2707252847566944
767;13/2015;hallitus;9;0.015202702702702704;4.0513081754246745
767;13/2015;hallituskumppaneille;1;0.0016891891891891893;-0.2693579853387313
767;13/2015;haluamme;1;0.0016891891891891893;-0.2693579853387313
767;13/2015;haluan;1;0.0016891891891891893;-0.2693579853387313
767;13/2015;heihin;1;0.0016891891891891893;-0.2693579853387313
767;13/2015;heitä;1;0.0016891891891891893;-0.2693579853387313
767;13/2015;helppohan;1;0.0016891891891891893;-0.2693579853387313
767;13/2015;herra;1;0.0016891891891891893;-0.2693579853387313
767;13/2015;historiallisen;1;0.0016891891891891893;-0.2693579853387313
767;13/2015;huojennetaan;1;0.0016891891891891893;-0.2693579853387313
767;13/2015;huomenna;1;0.0016891891891891893;-0.2693579853387313
767;13/2015;huonostakin;1;0.0016891891891891893;-0.2693579853387313
767;13/2015;huovinen;1;0.0016891891891891893;-0.2693579853387313
767;13/2015;huudella;1;0.0016891891891891893;-0.2693579853387313
767;13/2015;hyvinvointia;1;0.0016891891891891893;-0.2693579853387313
767;13/2015;hyviä;1;0.0016891891891891893;-0.2693579853387313
767;13/2015;hyvästä;1;0.0016891891891891893;-0.2693579853387313
767;13/2015;hän;1;0.0016891891891891893;-0.2693579853387313
767;13/2015;ihan;1;0.0016891891891891893;-0.2693579853387313
767;13/2015;ihmisille;1;0.0016891891891891893;-0.2693579853387313
767;13/2015;ihmisistä;1;0.0016891891891891893;-0.2693579853387313
767;13/2015;ilman;1;0.0016891891891891893;-0.2693579853387313
767;13/2015;iloinen;1;0.0016891891891891893;-0.2693579853387313
767;13/2015;innolla;1;0.0016891891891891893;-0.2693579853387313
767;13/2015;isänmaan;2;0.0033783783783783786;0.2707252847566944
767;13/2015;itse;2;0.0033783783783783786;0.2707252847566944
767;13/2015;itsekään;1;0.0016891891891891893;-0.2693579853387313
767;13/2015;itsestään;1;0.0016891891891891893;-0.2693579853387313
767;13/2015;ja;23;0.03885135135135135;11.612473956760633
767;13/2015;jaamme;1;0.0016891891891891893;-0.2693579853387313
767;13/2015;jaettavaa;1;0.0016891891891891893;-0.2693579853387313
767;13/2015;jakautumisesta;1;0.0016891891891891893;-0.2693579853387313
767;13/2015;jo;1;0.0016891891891891893;-0.2693579853387313
767;13/2015;johonka;1;0.0016891891891891893;-0.2693579853387313
767;13/2015;jokainen;1;0.0016891891891891893;-0.2693579853387313
767;13/2015;jota;1;0.0016891891891891893;-0.2693579853387313
767;13/2015;jotka;1;0.0016891891891891893;-0.2693579853387313
767;13/2015;jotta;2;0.0033783783783783786;0.2707252847566944
767;13/2015;jukka;2;0.0033783783783783786;0.2707252847566944
767;13/2015;jätettiin;1;0.0016891891891891893;-0.2693579853387313
767;13/2015;jätevesiasetusta;1;0.0016891891891891893;-0.2693579853387313
767;13/2015;kaikennäköistä;1;0.0016891891891891893;-0.2693579853387313
767;13/2015;kaikesta;1;0.0016891891891891893;-0.2693579853387313
767;13/2015;kaikista;1;0.0016891891891891893;-0.2693579853387313
767;13/2015;kaikki;2;0.0033783783783783786;0.2707252847566944
767;13/2015;kaivattiin;1;0.0016891891891891893;-0.2693579853387313
767;13/2015;kannata;1;0.0016891891891891893;-0.2693579853387313
767;13/2015;kannatan;1;0.0016891891891891893;-0.2693579853387313
767;13/2015;kannatus;1;0.0016891891891891893;-0.2693579853387313
767;13/2015;kannustaa;2;0.0033783783783783786;0.2707252847566944
767;13/2015;kannustettaisiin;1;0.0016891891891891893;-0.2693579853387313
767;13/2015;kansan;1;0.0016891891891891893;-0.2693579853387313
767;13/2015;katsotaan;2;0.0033783783783783786;0.2707252847566944
767;13/2015;kauniisti;1;0.0016891891891891893;-0.2693579853387313
767;13/2015;keinoja;1;0.0016891891891891893;-0.2693579853387313
767;13/2015;keit;1;0.0016891891891891893;-0.2693579853387313
767;13/2015;keskisuuriin;1;0.0016891891891891893;-0.2693579853387313
767;13/2015;keskituloisiin;1;0.0016891891891891893;-0.2693579853387313
767;13/2015;keskituloisille;2;0.0033783783783783786;0.2707252847566944
767;13/2015;kohdistamalla;1;0.0016891891891891893;-0.2693579853387313
767;13/2015;kolme;1;0.0016891891891891893;-0.2693579853387313
767;13/2015;kolmeen;1;0.0016891891891891893;-0.2693579853387313
767;13/2015;koputtaa;2;0.0033783783783783786;0.2707252847566944
767;13/2015;koska;1;0.0016891891891891893;-0.2693579853387313
767;13/2015;kotihoidon;2;0.0033783783783783786;0.2707252847566944
767;13/2015;kotiin;1;0.0016891891891891893;-0.2693579853387313
767;13/2015;kovaan;1;0.0016891891891891893;-0.2693579853387313
767;13/2015;kovin;1;0.0016891891891891893;-0.2693579853387313
767;13/2015;kun;5;0.008445945945945946;1.8909750950429716
767;13/2015;kuuden;1;0.0016891891891891893;-0.2693579853387313
767;13/2015;kuulua;1;0.0016891891891891893;-0.2693579853387313
767;13/2015;kyllästyneenä;1;0.0016891891891891893;-0.2693579853387313
767;13/2015;kysymykseen;1;0.0016891891891891893;-0.2693579853387313
767;13/2015;kädenojennus;1;0.0016891891891891893;-0.2693579853387313
767;13/2015;käy;1;0.0016891891891891893;-0.2693579853387313
767;13/2015;käyville;1;0.0016891891891891893;-0.2693579853387313
767;13/2015;lailla;1;0.0016891891891891893;-0.2693579853387313
767;13/2015;lapsille;1;0.0016891891891891893;-0.2693579853387313
767;13/2015;leikkauksia;1;0.0016891891891891893;-0.2693579853387313
767;13/2015;lienee;1;0.0016891891891891893;-0.2693579853387313
767;13/2015;liikennehankkeisiin;1;0.0016891891891891893;-0.2693579853387313
767;13/2015;lisäsatsaus;1;0.0016891891891891893;-0.2693579853387313
767;13/2015;liturginen;1;0.0016891891891891893;-0.2693579853387313
767;13/2015;loistavasti;1;0.0016891891891891893;-0.2693579853387313
767;13/2015;lopuksi;1;0.0016891891891891893;-0.2693579853387313
767;13/2015;luettelo;1;0.0016891891891891893;-0.2693579853387313
767;13/2015;lupaan;1;0.0016891891891891893;-0.2693579853387313
767;13/2015;lähden;1;0.0016891891891891893;-0.2693579853387313
767;13/2015;lähtenyt;1;0.0016891891891891893;-0.2693579853387313
767;13/2015;lähti;1;0.0016891891891891893;-0.2693579853387313
767;13/2015;lämpimästi;1;0.0016891891891891893;-0.2693579853387313
767;13/2015;maassa;1;0.0016891891891891893;-0.2693579853387313
767;13/2015;mahdollista;1;0.0016891891891891893;-0.2693579853387313
767;13/2015;margot;1;0.0016891891891891893;-0.2693579853387313
767;13/2015;me;2;0.0033783783783783786;0.2707252847566944
767;13/2015;meillä;3;0.005067567567567568;0.8108085548521201
767;13/2015;mennyt;1;0.0016891891891891893;-0.2693579853387313
767;13/2015;merkittävästi;1;0.0016891891891891893;-0.2693579853387313
767;13/2015;mesoatte;1;0.0016891891891891893;-0.2693579853387313
767;13/2015;mieleenkään;1;0.0016891891891891893;-0.2693579853387313
767;13/2015;mielestänikin;1;0.0016891891891891893;-0.2693579853387313
767;13/2015;mielihyvin;1;0.0016891891891891893;-0.2693579853387313
767;13/2015;mieltä;1;0.0016891891891891893;-0.2693579853387313
767;13/2015;miljoonaa;2;0.0033783783783783786;0.2707252847566944
767;13/2015;minua;1;0.0016891891891891893;-0.2693579853387313
767;13/2015;minun;1;0.0016891891891891893;-0.2693579853387313
767;13/2015;mistä;1;0.0016891891891891893;-0.2693579853387313
767;13/2015;miten;1;0.0016891891891891893;-0.2693579853387313
767;13/2015;mitä;1;0.0016891891891891893;-0.2693579853387313
767;13/2015;mutta;3;0.005067567567567568;0.8108085548521201
767;13/2015;muuten;1;0.0016891891891891893;-0.2693579853387313
767;13/2015;myös;3;0.005067567567567568;0.8108085548521201
767;13/2015;määrää;1;0.0016891891891891893;-0.2693579853387313
767;13/2015;määräävät;1;0.0016891891891891893;-0.2693579853387313
767;13/2015;naiset;1;0.0016891891891891893;-0.2693579853387313
767;13/2015;naisia;1;0.0016891891891891893;-0.2693579853387313
767;13/2015;naisten;1;0.0016891891891891893;-0.2693579853387313
767;13/2015;naurua;3;0.005067567567567568;0.8108085548521201
767;13/2015;niin;2;0.0033783783783783786;0.2707252847566944
767;13/2015;niinistö;1;0.0016891891891891893;-0.2693579853387313
767;13/2015;niistä;2;0.0033783783783783786;0.2707252847566944
767;13/2015;niitä;1;0.0016891891891891893;-0.2693579853387313
767;13/2015;nimenomaan;2;0.0033783783783783786;0.2707252847566944
767;13/2015;niminen;1;0.0016891891891891893;-0.2693579853387313
767;13/2015;nostetaan;1;0.0016891891891891893;-0.2693579853387313
767;13/2015;nosti;2;0.0033783783783783786;0.2707252847566944
767;13/2015;nouse;1;0.0016891891891891893;-0.2693579853387313
767;13/2015;nousuun;1;0.0016891891891891893;-0.2693579853387313
767;13/2015;nuorena;1;0.0016891891891891893;-0.2693579853387313
767;13/2015;nyt;3;0.005067567567567568;0.8108085548521201
767;13/2015;näin;1;0.0016891891891891893;-0.2693579853387313
767;13/2015;odotan;1;0.0016891891891891893;-0.2693579853387313
767;13/2015;oikea;1;0.0016891891891891893;-0.2693579853387313
767;13/2015;oikein;1;0.0016891891891891893;-0.2693579853387313
767;13/2015;oikeistopuolueen;1;0.0016891891891891893;-0.2693579853387313
