speaker_id;session;speech_id;word;word_n
508;14/2015;2015_14_136;arvoisa;1
508;14/2015;2015_14_136;puhemies;1
508;14/2015;2015_14_136;edustaja;6
508;14/2015;2015_14_136;viitanen;4
508;14/2015;2015_14_136;osaa;1
508;14/2015;2015_14_136;vielä;2
508;14/2015;2015_14_136;provosoimisen;1
508;14/2015;2015_14_136;taidon;1
508;14/2015;2015_14_136;tuolta;1
508;14/2015;2015_14_136;muutaman;1
508;14/2015;2015_14_136;vuoden;3
508;14/2015;2015_14_136;takaa;1
508;14/2015;2015_14_136;edellisiltä;1
508;14/2015;2015_14_136;kausilta;1
508;14/2015;2015_14_136;mutta;3
508;14/2015;2015_14_136;en;2
508;14/2015;2015_14_136;aio;1
508;14/2015;2015_14_136;provosoitua;1
508;14/2015;2015_14_136;sen;2
508;14/2015;2015_14_136;verran;1
508;14/2015;2015_14_136;minullekin;1
508;14/2015;2015_14_136;tuli;2
508;14/2015;2015_14_136;mieleen;1
508;14/2015;2015_14_136;se;2
508;14/2015;2015_14_136;eriarvoistumisvälikysymyskeskustelu;1
508;14/2015;2015_14_136;silloin;2
508;14/2015;2015_14_136;viime;1
508;14/2015;2015_14_136;syksynä;1
508;14/2015;2015_14_136;että;14
508;14/2015;2015_14_136;muistan;1
508;14/2015;2015_14_136;myös;6
508;14/2015;2015_14_136;itse;1
508;14/2015;2015_14_136;käyttäneeni;1
508;14/2015;2015_14_136;puheenvuoron;1
508;14/2015;2015_14_136;jossa;3
508;14/2015;2015_14_136;siteerasin;1
508;14/2015;2015_14_136;ismo;1
508;14/2015;2015_14_136;alankoa;1
508;14/2015;2015_14_136;ja;12
508;14/2015;2015_14_136;hänen;1
508;14/2015;2015_14_136;lauluaan;1
508;14/2015;2015_14_136;laulettiin;1
508;14/2015;2015_14_136;kun;3
508;14/2015;2015_14_136;suomi;1
508;14/2015;2015_14_136;putos;1
508;14/2015;2015_14_136;puusta;1
508;14/2015;2015_14_136;kaikki;2
508;14/2015;2015_14_136;kävi;1
508;14/2015;2015_14_136;äkkiä;1
508;14/2015;2015_14_136;ei;3
508;14/2015;2015_14_136;nähty;1
508;14/2015;2015_14_136;sikaa;1
508;14/2015;2015_14_136;eikä;1
508;14/2015;2015_14_136;edes;1
508;14/2015;2015_14_136;säkkiä;1
508;14/2015;2015_14_136;minulle;1
508;14/2015;2015_14_136;tulee;1
508;14/2015;2015_14_136;semmoinen;1
508;14/2015;2015_14_136;olo;1
508;14/2015;2015_14_136;meillä;4
508;14/2015;2015_14_136;tässäkään;1
508;14/2015;2015_14_136;salissa;1
508;14/2015;2015_14_136;ole;2
508;14/2015;2015_14_136;yhteistä;2
508;14/2015;2015_14_136;käsitystä;1
508;14/2015;2015_14_136;tilannekuvasta;1
508;14/2015;2015_14_136;siitä;3
508;14/2015;2015_14_136;mitä;1
508;14/2015;2015_14_136;kello;1
508;14/2015;2015_14_136;on;12
508;14/2015;2015_14_136;lyönyt;1
508;14/2015;2015_14_136;tällä;1
508;14/2015;2015_14_136;haluan;1
508;14/2015;2015_14_136;nyt;2
508;14/2015;2015_14_136;sanoa;1
508;14/2015;2015_14_136;teille;2
508;14/2015;2015_14_136;kyllähän;1
508;14/2015;2015_14_136;tämä;1
508;14/2015;2015_14_136;meidän;3
508;14/2015;2015_14_136;tilanteemme;1
508;14/2015;2015_14_136;joka;1
508;14/2015;2015_14_136;vuosien;1
508;14/2015;2015_14_136;aikana;3
508;14/2015;2015_14_136;tullut;1
508;14/2015;2015_14_136;sano;1
508;14/2015;2015_14_136;pelkästään;1
508;14/2015;2015_14_136;edellisen;1
508;14/2015;2015_14_136;hallituksen;1
508;14/2015;2015_14_136;vaan;1
508;14/2015;2015_14_136;jo;3
