speaker_id;session;speech_id;word;word_n
1395;103/2022;2022_103_116;arvoisa;1
1395;103/2022;2022_103_116;asiakasmaksujen;1
1395;103/2022;2022_103_116;edellyttävät;1
1395;103/2022;2022_103_116;ei;1
1395;103/2022;2022_103_116;elämä;1
1395;103/2022;2022_103_116;elämän;1
1395;103/2022;2022_103_116;elämään;1
1395;103/2022;2022_103_116;elämäänsä;1
1395;103/2022;2022_103_116;erityisen;1
1395;103/2022;2022_103_116;esiin;1
1395;103/2022;2022_103_116;esimerkiksi;1
1395;103/2022;2022_103_116;esimerkkeinä;1
1395;103/2022;2022_103_116;esittämiä;1
1395;103/2022;2022_103_116;esitys;1
1395;103/2022;2022_103_116;että;4
1395;103/2022;2022_103_116;hallituksen;1
1395;103/2022;2022_103_116;haluan;1
1395;103/2022;2022_103_116;he;1
1395;103/2022;2022_103_116;henkilöllä;1
1395;103/2022;2022_103_116;henkilön;2
1395;103/2022;2022_103_116;huolellisesti;1
1395;103/2022;2022_103_116;huolensa;1
1395;103/2022;2022_103_116;huolet;1
1395;103/2022;2022_103_116;huolia;1
1395;103/2022;2022_103_116;huomioiminen;1
1395;103/2022;2022_103_116;huomioita;2
1395;103/2022;2022_103_116;huomioon;3
1395;103/2022;2022_103_116;hyväksytään;1
1395;103/2022;2022_103_116;hyvän;1
1395;103/2022;2022_103_116;hyvään;1
1395;103/2022;2022_103_116;hänen;1
1395;103/2022;2022_103_116;ihmisen;1
1395;103/2022;2022_103_116;ilmaissut;1
1395;103/2022;2022_103_116;ilman;1
1395;103/2022;2022_103_116;invalidiliitto;1
1395;103/2022;2022_103_116;itsemääräämisoikeus;1
1395;103/2022;2022_103_116;itsenäinen;1
1395;103/2022;2022_103_116;ja;8
1395;103/2022;2022_103_116;jatkossakin;1
1395;103/2022;2022_103_116;jo;1
1395;103/2022;2022_103_116;joka;1
1395;103/2022;2022_103_116;jokaisen;1
1395;103/2022;2022_103_116;jättää;1
1395;103/2022;2022_103_116;kaikilla;1
1395;103/2022;2022_103_116;kaikki;1
