speaker_id;session;speech_id;word;word_n
1134;14/2015;2015_14_162;arvoisa;3
1134;14/2015;2015_14_162;puhemies;3
1134;14/2015;2015_14_162;täällä;1
1134;14/2015;2015_14_162;käydyn;1
1134;14/2015;2015_14_162;keskustelun;1
1134;14/2015;2015_14_162;aikana;1
1134;14/2015;2015_14_162;oppositio;1
1134;14/2015;2015_14_162;on;17
1134;14/2015;2015_14_162;keskittynyt;1
1134;14/2015;2015_14_162;ennemminkin;1
1134;14/2015;2015_14_162;pikkunäppäriin;1
1134;14/2015;2015_14_162;välihuutoihin;1
1134;14/2015;2015_14_162;tai;3
1134;14/2015;2015_14_162;yksittäisten;1
1134;14/2015;2015_14_162;säästöjen;1
1134;14/2015;2015_14_162;ruotimiseen;1
1134;14/2015;2015_14_162;sen;2
1134;14/2015;2015_14_162;sijaan;1
1134;14/2015;2015_14_162;että;10
1134;14/2015;2015_14_162;esitettäisiin;1
1134;14/2015;2015_14_162;todellisia;1
1134;14/2015;2015_14_162;vaihtoehtoja;2
1134;14/2015;2015_14_162;kokonaisuudesta;1
1134;14/2015;2015_14_162;arvioitaisiin;1
1134;14/2015;2015_14_162;hallituksen;4
1134;14/2015;2015_14_162;ohjelmaa;1
1134;14/2015;2015_14_162;strategisena;1
1134;14/2015;2015_14_162;kokonaisuutena;1
1134;14/2015;2015_14_162;olisitteko;1
1134;14/2015;2015_14_162;siis;1
1134;14/2015;2015_14_162;halunneet;2
1134;14/2015;2015_14_162;jatkaa;1
1134;14/2015;2015_14_162;velkaantumista;1
1134;14/2015;2015_14_162;tulevien;1
1134;14/2015;2015_14_162;sukupolvien;1
1134;14/2015;2015_14_162;piikkiin;1
1134;14/2015;2015_14_162;siltä;1
1134;14/2015;2015_14_162;vaikuttaa;1
1134;14/2015;2015_14_162;olisitte;1
1134;14/2015;2015_14_162;näin;2
1134;14/2015;2015_14_162;tehdä;2
1134;14/2015;2015_14_162;ja;15
1134;14/2015;2015_14_162;jättää;1
1134;14/2015;2015_14_162;suomen;4
1134;14/2015;2015_14_162;uudistamatta;1
1134;14/2015;2015_14_162;ohjelmassa;3
1134;14/2015;2015_14_162;velkaantuminen;1
1134;14/2015;2015_14_162;käännetään;1
1134;14/2015;2015_14_162;niin;2
1134;14/2015;2015_14_162;tärkeät;1
1134;14/2015;2015_14_162;hyvinvointiyhteiskunnan;1
1134;14/2015;2015_14_162;palvelut;1
1134;14/2015;2015_14_162;saadaan;1
1134;14/2015;2015_14_162;pelastettua;1
1134;14/2015;2015_14_162;turvattua;1
1134;14/2015;2015_14_162;myös;5
1134;14/2015;2015_14_162;tulevaisuudessa;2
1134;14/2015;2015_14_162;ylivelkaantunut;2
1134;14/2015;2015_14_162;maa;1
1134;14/2015;2015_14_162;ei;4
1134;14/2015;2015_14_162;kykene;2
1134;14/2015;2015_14_162;huolehtimaan;2
1134;14/2015;2015_14_162;heikoimmista;1
1134;14/2015;2015_14_162;yrittämisen;1
1134;14/2015;2015_14_162;ennen;3
1134;14/2015;2015_14_162;kaikkea;3
1134;14/2015;2015_14_162;työnteon;1
1134;14/2015;2015_14_162;kannustavuutta;1
1134;14/2015;2015_14_162;parannetaan;1
1134;14/2015;2015_14_162;luodaan;1
1134;14/2015;2015_14_162;edellytyksiä;1
1134;14/2015;2015_14_162;uusien;1
1134;14/2015;2015_14_162;työpaikkojen;3
1134;14/2015;2015_14_162;syntymiselle;1
1134;14/2015;2015_14_162;parantamalla;1
1134;14/2015;2015_14_162;kilpailukykyä;1
1134;14/2015;2015_14_162;kokonaisveroaste;1
1134;14/2015;2015_14_162;nouse;1
1134;14/2015;2015_14_162;se;8
1134;14/2015;2015_14_162;hyvä;1
1134;14/2015;2015_14_162;asia;1
1134;14/2015;2015_14_162;puolestaan;1
1134;14/2015;2015_14_162;sitä;1
1134;14/2015;2015_14_162;koulutuksesta;1
1134;14/2015;2015_14_162;säästetään;1
1134;14/2015;2015_14_162;eniten;2
1134;14/2015;2015_14_162;vaikea;1
1134;14/2015;2015_14_162;puolustaa;1
1134;14/2015;2015_14_162;mutta;2
1134;14/2015;2015_14_162;tässä;1
1134;14/2015;2015_14_162;kokonaisuudessa;1
1134;14/2015;2015_14_162;nyt;1
1134;14/2015;2015_14_162;keskityttävä;1
1134;14/2015;2015_14_162;siihen;1
1134;14/2015;2015_14_162;nämä;2
1134;14/2015;2015_14_162;säästöt;2
1134;14/2015;2015_14_162;tehdään;1
1134;14/2015;2015_14_162;kokonaisuuden;1
1134;14/2015;2015_14_162;kannalta;4
1134;14/2015;2015_14_162;mahdollisimman;2
1134;14/2015;2015_14_162;järkevästi;1
1134;14/2015;2015_14_162;ne;1
1134;14/2015;2015_14_162;ovat;2
1134;14/2015;2015_14_162;vähän;1
1134;14/2015;2015_14_162;haitaksi;1
1134;14/2015;2015_14_162;tulevaisuuden;1
1134;14/2015;2015_14_162;menestykselle;1
1134;14/2015;2015_14_162;hyvää;1
1134;14/2015;2015_14_162;digitalisaatio;1
1134;14/2015;2015_14_162;etenee;1
1134;14/2015;2015_14_162;tieto;1
1134;14/2015;2015_14_162;viestintätekniikkaa;1
1134;14/2015;2015_14_162;hyödynnetään;1
1134;14/2015;2015_14_162;muun;1
1134;14/2015;2015_14_162;muassa;1
1134;14/2015;2015_14_162;opetuksessa;1
1134;14/2015;2015_14_162;nykyistä;1
1134;14/2015;2015_14_162;paremmin;1
1134;14/2015;2015_14_162;normitalkoot;1
1134;14/2015;2015_14_162;etenevät;1
1134;14/2015;2015_14_162;kauppojen;1
1134;14/2015;2015_14_162;aukioloja;1
1134;14/2015;2015_14_162;vapautetaan;1
1134;14/2015;2015_14_162;kaavoitusta;1
1134;14/2015;2015_14_162;joustavoitetaan;1
1134;14/2015;2015_14_162;kuntaliitosten;1
1134;14/2015;2015_14_162;irtisanomissuoja;1
1134;14/2015;2015_14_162;järkeistetään;1
1134;14/2015;2015_14_162;uskottavasta;1
1134;14/2015;2015_14_162;puolustuskyvystä;1
1134;14/2015;2015_14_162;huolehdittava;1
1134;14/2015;2015_14_162;puolustusmäärärahat;1
1134;14/2015;2015_14_162;saatava;1
1134;14/2015;2015_14_162;eduskunnan;1
1134;14/2015;2015_14_162;parlamentaarisen;1
1134;14/2015;2015_14_162;ryhmän;1
1134;14/2015;2015_14_162;esittämälle;1
1134;14/2015;2015_14_162;tasolle;1
1134;14/2015;2015_14_162;kuten;1
1134;14/2015;2015_14_162;hallitusneuvottelujen;1
1134;14/2015;2015_14_162;henki;1
1134;14/2015;2015_14_162;ollutkin;1
1134;14/2015;2015_14_162;uskon;1
1134;14/2015;2015_14_162;tämä;3
1134;14/2015;2015_14_162;toteutuukin;1
1134;14/2015;2015_14_162;sisäisestä;2
1134;14/2015;2015_14_162;turvallisuudesta;2
1134;14/2015;2015_14_162;huolehditaan;1
1134;14/2015;2015_14_162;hyvin;1
1134;14/2015;2015_14_162;ohjelma;3
1134;14/2015;2015_14_162;tuo;1
1134;14/2015;2015_14_162;erinomaisella;1
1134;14/2015;2015_14_162;tavalla;1
1134;14/2015;2015_14_162;esiin;2
1134;14/2015;2015_14_162;työ;1
