speaker_id;session;speech_id;word;word_n
1507;103/2024;2024_103_78;aika;1
1507;103/2024;2024_103_78;aikaan;1
1507;103/2024;2024_103_78;alkaa;1
1507;103/2024;2024_103_78;arvoisa;1
1507;103/2024;2024_103_78;edelleen;2
1507;103/2024;2024_103_78;ei;6
1507;103/2024;2024_103_78;eläkeiän;1
1507;103/2024;2024_103_78;eläkkeelle;1
1507;103/2024;2024_103_78;eläköityminen;1
1507;103/2024;2024_103_78;eläköitymisaalto;1
1507;103/2024;2024_103_78;eläköityvien;1
1507;103/2024;2024_103_78;en;1
1507;103/2024;2024_103_78;enempää;1
1507;103/2024;2024_103_78;enää;2
1507;103/2024;2024_103_78;erikoisalalla;1
1507;103/2024;2024_103_78;erikoislääkäreiden;1
1507;103/2024;2024_103_78;erikoislääkäreistä;1
1507;103/2024;2024_103_78;erikoislääkärien;1
1507;103/2024;2024_103_78;erikoislääkäriä;1
1507;103/2024;2024_103_78;erikoissairaanhoidon;2
1507;103/2024;2024_103_78;erittäin;1
1507;103/2024;2024_103_78;esiin;1
1507;103/2024;2024_103_78;esityksessä;2
1507;103/2024;2024_103_78;esitys;1
1507;103/2024;2024_103_78;että;7
1507;103/2024;2024_103_78;hallitus;2
1507;103/2024;2024_103_78;halutaan;1
1507;103/2024;2024_103_78;harvoin;1
1507;103/2024;2024_103_78;heikentynyt;1
1507;103/2024;2024_103_78;henkilöstössä;1
1507;103/2024;2024_103_78;henkilöstöä;1
1507;103/2024;2024_103_78;henkilöstöön;1
1507;103/2024;2024_103_78;herkkä;1
1507;103/2024;2024_103_78;hoitamaan;1
1507;103/2024;2024_103_78;huomio;1
1507;103/2024;2024_103_78;huomiona;1
1507;103/2024;2024_103_78;hyvin;1
1507;103/2024;2024_103_78;hyvinvointialueella;2
1507;103/2024;2024_103_78;hyvinvointialueilla;1
1507;103/2024;2024_103_78;ja;12
1507;103/2024;2024_103_78;jo;2
1507;103/2024;2024_103_78;jokaisella;1
1507;103/2024;2024_103_78;jolloin;1
1507;103/2024;2024_103_78;jossa;1
1507;103/2024;2024_103_78;jää;1
1507;103/2024;2024_103_78;kaikilla;1
1507;103/2024;2024_103_78;kasvu;1
1507;103/2024;2024_103_78;kattavasti;1
1507;103/2024;2024_103_78;kehitystä;1
1507;103/2024;2024_103_78;kertaan;1
1507;103/2024;2024_103_78;keskittäminen;1
1507;103/2024;2024_103_78;keskittämisellä;1
1507;103/2024;2024_103_78;keskityn;1
1507;103/2024;2024_103_78;keskus;1
1507;103/2024;2024_103_78;keskussairaaloihin;1
1507;103/2024;2024_103_78;keskustelua;1
1507;103/2024;2024_103_78;kestävästi;1
1507;103/2024;2024_103_78;kiitos;2
1507;103/2024;2024_103_78;koko;1
1507;103/2024;2024_103_78;koputtaa;1
1507;103/2024;2024_103_78;korostuvat;1
1507;103/2024;2024_103_78;korvaamaan;1
1507;103/2024;2024_103_78;kuin;2
1507;103/2024;2024_103_78;kuinka;1
1507;103/2024;2024_103_78;kun;3
1507;103/2024;2024_103_78;kyetään;1
1507;103/2024;2024_103_78;kyse;1
1507;103/2024;2024_103_78;käsillä;1
1507;103/2024;2024_103_78;käydään;1
1507;103/2024;2024_103_78;laadukkaasti;1
1507;103/2024;2024_103_78;laatu;1
1507;103/2024;2024_103_78;leikkaustoimintaa;1
1507;103/2024;2024_103_78;luvulla;2
1507;103/2024;2024_103_78;luvun;1
1507;103/2024;2024_103_78;meillä;1
1507;103/2024;2024_103_78;mennessä;1
1507;103/2024;2024_103_78;moneen;1
1507;103/2024;2024_103_78;monella;2
1507;103/2024;2024_103_78;monesti;1
1507;103/2024;2024_103_78;mutta;1
1507;103/2024;2024_103_78;muutosta;1
1507;103/2024;2024_103_78;muuttuvan;1
1507;103/2024;2024_103_78;myös;3
1507;103/2024;2024_103_78;myöskään;1
1507;103/2024;2024_103_78;määrä;1
1507;103/2024;2024_103_78;määrän;1
1507;103/2024;2024_103_78;määrää;1
1507;103/2024;2024_103_78;ne;1
1507;103/2024;2024_103_78;niin;4
1507;103/2024;2024_103_78;niissä;1
1507;103/2024;2024_103_78;niitä;1
1507;103/2024;2024_103_78;noin;1
1507;103/2024;2024_103_78;normaalioloissa;1
1507;103/2024;2024_103_78;nostettakoon;1
1507;103/2024;2024_103_78;näihin;1
1507;103/2024;2024_103_78;näissä;1
1507;103/2024;2024_103_78;näkökulmasta;1
1507;103/2024;2024_103_78;ole;3
1507;103/2024;2024_103_78;olisi;1
1507;103/2024;2024_103_78;olla;1
1507;103/2024;2024_103_78;omasta;1
1507;103/2024;2024_103_78;on;9
1507;103/2024;2024_103_78;osaajien;1
1507;103/2024;2024_103_78;osaaminen;1
1507;103/2024;2024_103_78;osin;1
1507;103/2024;2024_103_78;paljon;2
1507;103/2024;2024_103_78;palveluiden;2
