speaker_id;session;speech_id;word;word_n
1445;102/2020;2020_102_26;aiemmassa;1
1445;102/2020;2020_102_26;allekirjoittaneitten;1
1445;102/2020;2020_102_26;antamista;1
1445;102/2020;2020_102_26;arvioi;1
1445;102/2020;2020_102_26;arvoisa;5
1445;102/2020;2020_102_26;arvoja;1
1445;102/2020;2020_102_26;asemaan;1
1445;102/2020;2020_102_26;asetettaisiin;1
1445;102/2020;2020_102_26;asian;1
1445;102/2020;2020_102_26;asiantuntijaa;1
1445;102/2020;2020_102_26;asiantuntijat;1
1445;102/2020;2020_102_26;asiantuntijoilla;1
1445;102/2020;2020_102_26;asiantuntijoista;3
1445;102/2020;2020_102_26;asiassa;1
1445;102/2020;2020_102_26;asiasta;1
1445;102/2020;2020_102_26;asioiden;1
1445;102/2020;2020_102_26;asioita;1
1445;102/2020;2020_102_26;demokraattisen;1
1445;102/2020;2020_102_26;demokraattista;1
1445;102/2020;2020_102_26;edustaja;1
1445;102/2020;2020_102_26;edustajaa;1
1445;102/2020;2020_102_26;ei;9
1445;102/2020;2020_102_26;eikä;1
1445;102/2020;2020_102_26;enemmistö;1
1445;102/2020;2020_102_26;ennen;2
1445;102/2020;2020_102_26;epäillään;1
1445;102/2020;2020_102_26;erityiseen;1
1445;102/2020;2020_102_26;esimerkiksi;1
1445;102/2020;2020_102_26;esitti;1
1445;102/2020;2020_102_26;esittänyt;1
1445;102/2020;2020_102_26;esittää;1
1445;102/2020;2020_102_26;estää;1
1445;102/2020;2020_102_26;ettei;1
1445;102/2020;2020_102_26;että;9
1445;102/2020;2020_102_26;etukäteen;1
1445;102/2020;2020_102_26;euroopan;1
1445;102/2020;2020_102_26;halla-aho;1
1445;102/2020;2020_102_26;heidän;1
1445;102/2020;2020_102_26;huolimatta;1
1445;102/2020;2020_102_26;ihmisarvon;3
1445;102/2020;2020_102_26;ihmisiä;1
1445;102/2020;2020_102_26;ihmisoikeuksien;1
1445;102/2020;2020_102_26;ihmisoikeustuomioistuimen;1
1445;102/2020;2020_102_26;ilmoitti;1
1445;102/2020;2020_102_26;ja;8
1445;102/2020;2020_102_26;jo;1
1445;102/2020;2020_102_26;joka;1
1445;102/2020;2020_102_26;jokin;1
1445;102/2020;2020_102_26;jos;1
1445;102/2020;2020_102_26;juuri;1
1445;102/2020;2020_102_26;kaikilta;1
1445;102/2020;2020_102_26;kannalta;3
1445;102/2020;2020_102_26;kannoilta;1
1445;102/2020;2020_102_26;kansainvälisiin;1
1445;102/2020;2020_102_26;kansalaisiin;1
1445;102/2020;2020_102_26;kansanedustaja;1
1445;102/2020;2020_102_26;kansanedustajan;6
1445;102/2020;2020_102_26;kansanryhmää;4
1445;102/2020;2020_102_26;kantaa;1
1445;102/2020;2020_102_26;kantansa;1
1445;102/2020;2020_102_26;kertaa;1
1445;102/2020;2020_102_26;kertoo;1
1445;102/2020;2020_102_26;kiihottaminen;3
1445;102/2020;2020_102_26;kiihottamista;1
1445;102/2020;2020_102_26;kohdistaa;1
1445;102/2020;2020_102_26;kohtaan;1
1445;102/2020;2020_102_26;kokoontumisvapauden;1
1445;102/2020;2020_102_26;koputtaa;1
1445;102/2020;2020_102_26;korostettu;1
1445;102/2020;2020_102_26;koskemattomuutta;2
1445;102/2020;2020_102_26;kovasti;1
1445;102/2020;2020_102_26;kuin;1
1445;102/2020;2020_102_26;kukaan;1
1445;102/2020;2020_102_26;kummeksun;1
1445;102/2020;2020_102_26;kunnioita;1
1445;102/2020;2020_102_26;kuulemista;1
1445;102/2020;2020_102_26;kuultu;1
1445;102/2020;2020_102_26;kyse;1
1445;102/2020;2020_102_26;kyseisessä;1
1445;102/2020;2020_102_26;käsiteltäviä;1
1445;102/2020;2020_102_26;käsittelyä;1
1445;102/2020;2020_102_26;käyttää;1
1445;102/2020;2020_102_26;lailla;1
1445;102/2020;2020_102_26;lausunnoissaan;1
1445;102/2020;2020_102_26;lopputulokseen;1
1445;102/2020;2020_102_26;loukkaa;1
1445;102/2020;2020_102_26;loukkaamattomuutta;1
1445;102/2020;2020_102_26;loukkauksiin;2
1445;102/2020;2020_102_26;luvan;1
1445;102/2020;2020_102_26;merkittävä;1
1445;102/2020;2020_102_26;merkityksellisintä;1
1445;102/2020;2020_102_26;merkitystä;1
1445;102/2020;2020_102_26;mieltä;1
1445;102/2020;2020_102_26;mietinnöissään;1
1445;102/2020;2020_102_26;mihin;1
1445;102/2020;2020_102_26;mikäli;1
1445;102/2020;2020_102_26;mistä;1
1445;102/2020;2020_102_26;muassa;1
1445;102/2020;2020_102_26;muihin;1
1445;102/2020;2020_102_26;muun;1
1445;102/2020;2020_102_26;myös;4
1445;102/2020;2020_102_26;myöskään;2
1445;102/2020;2020_102_26;mäenpään;1
1445;102/2020;2020_102_26;määrättyä;1
1445;102/2020;2020_102_26;nauti;1
1445;102/2020;2020_102_26;nauttii;1
1445;102/2020;2020_102_26;niin;1
1445;102/2020;2020_102_26;nostamiseen;1
1445;102/2020;2020_102_26;näin;1
1445;102/2020;2020_102_26;näistä;1
1445;102/2020;2020_102_26;oikeusvaltion;1
1445;102/2020;2020_102_26;ole;4
1445;102/2020;2020_102_26;oli;1
1445;102/2020;2020_102_26;on;11
1445;102/2020;2020_102_26;onkin;1
1445;102/2020;2020_102_26;osa;1
1445;102/2020;2020_102_26;ota;1
1445;102/2020;2020_102_26;ovat;1
1445;102/2020;2020_102_26;painottanut;1
1445;102/2020;2020_102_26;paitsi;1
1445;102/2020;2020_102_26;parlamentaarista;1
1445;102/2020;2020_102_26;periaatteita;1
1445;102/2020;2020_102_26;perussuomalaisten;1
1445;102/2020;2020_102_26;perustuslaissa;4
1445;102/2020;2020_102_26;perustuslakivaliokunnan;2
1445;102/2020;2020_102_26;perustuslakivaliokunnassa;1
1445;102/2020;2020_102_26;perustuslakivaliokunta;3
1445;102/2020;2020_102_26;perustuslakivaliokuntaa;1
1445;102/2020;2020_102_26;perustusvaliokunta;3
1445;102/2020;2020_102_26;pitää;1
1445;102/2020;2020_102_26;pohjautuu;1
1445;102/2020;2020_102_26;poikkeuksellisen;1
1445;102/2020;2020_102_26;poliittinen;1
1445;102/2020;2020_102_26;politisoinnista;1
1445;102/2020;2020_102_26;politisointia;1
1445;102/2020;2020_102_26;puhe;1
1445;102/2020;2020_102_26;puheenjohtaja;1
1445;102/2020;2020_102_26;puhemies;6
1445;102/2020;2020_102_26;puhevapaus;1
1445;102/2020;2020_102_26;puhevapauteen;1
1445;102/2020;2020_102_26;puhevapautta;2
1445;102/2020;2020_102_26;punnita;1
1445;102/2020;2020_102_26;puoltaa;1
1445;102/2020;2020_102_26;puolue;1
1445;102/2020;2020_102_26;purkaa;2
1445;102/2020;2020_102_26;purkamisen;1
1445;102/2020;2020_102_26;purkamista;1
1445;102/2020;2020_102_26;pyrkii;1
1445;102/2020;2020_102_26;päästy;1
1445;102/2020;2020_102_26;päätyneet;1
1445;102/2020;2020_102_26;päätöksellään;1
1445;102/2020;2020_102_26;rajoituksia;1
1445;102/2020;2020_102_26;rasismilta;1
1445;102/2020;2020_102_26;ratkaisua;1
1445;102/2020;2020_102_26;ratkaisukäytännössä;1
1445;102/2020;2020_102_26;rikoksena;1
1445;102/2020;2020_102_26;rikoksesta;1
1445;102/2020;2020_102_26;rikollisen;1
1445;102/2020;2020_102_26;rikosnimike;1
1445;102/2020;2020_102_26;rikosoikeudellisesti;1
1445;102/2020;2020_102_26;rooli;1
1445;102/2020;2020_102_26;rouva;4
1445;102/2020;2020_102_26;samalla;1
1445;102/2020;2020_102_26;sananvapauden;2
1445;102/2020;2020_102_26;se;2
1445;102/2020;2020_102_26;sekä;2
1445;102/2020;2020_102_26;selkeästi;1
1445;102/2020;2020_102_26;sellaiseen;1
1445;102/2020;2020_102_26;selvennykseksi;1
1445;102/2020;2020_102_26;sen;2
1445;102/2020;2020_102_26;siis;4
1445;102/2020;2020_102_26;siksi;2
1445;102/2020;2020_102_26;sillä;1
1445;102/2020;2020_102_26;sinällään;1
1445;102/2020;2020_102_26;sitoviin;1
1445;102/2020;2020_102_26;sitä;1
1445;102/2020;2020_102_26;suhteessa;1
1445;102/2020;2020_102_26;suojaa;4
1445;102/2020;2020_102_26;suojaksi;1
1445;102/2020;2020_102_26;suomea;1
1445;102/2020;2020_102_26;suurin;1
1445;102/2020;2020_102_26;suurinta;1
1445;102/2020;2020_102_26;syistä;1
1445;102/2020;2020_102_26;syrjinnältä;1
