speaker_id;session;speech_id;word;word_n
1339;4/2015;2015_4_38;arvoisa;3
1339;4/2015;2015_4_38;puhemies;3
1339;4/2015;2015_4_38;kertomus;5
1339;4/2015;2015_4_38;lukea;1
1339;4/2015;2015_4_38;sitra;4
1339;4/2015;2015_4_38;tehtävä;3
1339;4/2015;2015_4_38;edistää;1
1339;4/2015;2015_4_38;suomi;4
1339;4/2015;2015_4_38;vakaa;1
1339;4/2015;2015_4_38;ja;27
1339;4/2015;2015_4_38;tasapainoinen;1
1339;4/2015;2015_4_38;kehitys;1
1339;4/2015;2015_4_38;talous;1
1339;4/2015;2015_4_38;määrällinen;1
1339;4/2015;2015_4_38;laadullinen;1
1339;4/2015;2015_4_38;kasvu;1
1339;4/2015;2015_4_38;sekä;2
1339;4/2015;2015_4_38;kansainvälinen;1
1339;4/2015;2015_4_38;kilpailukyky;1
1339;4/2015;2015_4_38;yhteistyö;1
1339;4/2015;2015_4_38;tämä;11
1339;4/2015;2015_4_38;kaikki;1
1339;4/2015;2015_4_38;tarvita;6
1339;4/2015;2015_4_38;tänään;1
1339;4/2015;2015_4_38;kipeästi;1
1339;4/2015;2015_4_38;kansantalous;1
1339;4/2015;2015_4_38;jokainen;1
1339;4/2015;2015_4_38;maakunta;6
1339;4/2015;2015_4_38;tulevaisuus;2
1339;4/2015;2015_4_38;ei;4
1339;4/2015;2015_4_38;olla;23
1339;4/2015;2015_4_38;pelkästään;1
1339;4/2015;2015_4_38;tulevaisuusorganisaatio;1
1339;4/2015;2015_4_38;vaan;2
1339;4/2015;2015_4_38;koko;1
1339;4/2015;2015_4_38;eduskunta;1
1339;4/2015;2015_4_38;suomalainen;2
1339;4/2015;2015_4_38;yhteiskunta;4
1339;4/2015;2015_4_38;vuosi;3
1339;4/2015;2015_4_38;toimintakertomus;1
1339;4/2015;2015_4_38;kolme;1
1339;4/2015;2015_4_38;teema;1
1339;4/2015;2015_4_38;keskittyä;2
1339;4/2015;2015_4_38;nyt;1
1339;4/2015;2015_4_38;lähinnä;1
1339;4/2015;2015_4_38;yksi;1
1339;4/2015;2015_4_38;nimittäin;1
1339;4/2015;2015_4_38;resurssiviisas;2
1339;4/2015;2015_4_38;hiilineutraali;2
1339;4/2015;2015_4_38;osio;1
1339;4/2015;2015_4_38;koska;1
1339;4/2015;2015_4_38;tulla;4
1339;4/2015;2015_4_38;itse;1
1339;4/2015;2015_4_38;itäinen;1
1339;4/2015;2015_4_38;biomaakunta;1
1339;4/2015;2015_4_38;haluta;1
1339;4/2015;2015_4_38;korostaa;2
1339;4/2015;2015_4_38;erityisesti;2
1339;4/2015;2015_4_38;se;7
1339;4/2015;2015_4_38;että;3
1339;4/2015;2015_4_38;biotalous;5
1339;4/2015;2015_4_38;koti;1
1339;4/2015;2015_4_38;paljon;1
1339;4/2015;2015_4_38;puhua;1
1339;4/2015;2015_4_38;jäädä;1
1339;4/2015;2015_4_38;vähä;1
1339;4/2015;2015_4_38;huomio;1
1339;4/2015;2015_4_38;ilmastomuutos;2
1339;4/2015;2015_4_38;aiheuttaa;2
1339;4/2015;2015_4_38;muutostarve;1
1339;4/2015;2015_4_38;mutta;2
1339;4/2015;2015_4_38;toisaalta;1
1339;4/2015;2015_4_38;myös;11
1339;4/2015;2015_4_38;mahdollisuus;6
1339;4/2015;2015_4_38;joka;7
1339;4/2015;2015_4_38;tuoda;3
1339;4/2015;2015_4_38;vaikka;1
1339;4/2015;2015_4_38;syy;1
1339;4/2015;2015_4_38;kiistellä;1
1339;4/2015;2015_4_38;vaikutus;1
1339;4/2015;2015_4_38;välttämättä;1
1339;4/2015;2015_4_38;positiivinen;1
1339;4/2015;2015_4_38;voida;1
1339;4/2015;2015_4_38;kai;1
1339;4/2015;2015_4_38;silti;1
1339;4/2015;2015_4_38;ääni;1
1339;4/2015;2015_4_38;sanoa;1
1339;4/2015;2015_4_38;kuten;2
1339;4/2015;2015_4_38;todeta;2
1339;4/2015;2015_4_38;liiketoiminta;1
1339;4/2015;2015_4_38;edistäminen;1
1339;4/2015;2015_4_38;esiin;3
1339;4/2015;2015_4_38;kiertotalous;5
1339;4/2015;2015_4_38;kasvuala;2
1339;4/2015;2015_4_38;biomassa;2
1339;4/2015;2015_4_38;perustua;1
1339;4/2015;2015_4_38;metsä;4
1339;4/2015;2015_4_38;luontainen;1
1339;4/2015;2015_4_38;aurinkopaneeli;1
1339;4/2015;2015_4_38;hiilinielu;1
1339;4/2015;2015_4_38;hiili;1
1339;4/2015;2015_4_38;varastoija;1
1339;4/2015;2015_4_38;luonnonvara;1
1339;4/2015;2015_4_38;perinteikäs;1
1339;4/2015;2015_4_38;kestävä;1
1339;4/2015;2015_4_38;metsätalous;1
1339;4/2015;2015_4_38;ansio;1
1339;4/2015;2015_4_38;huveta;1
1339;4/2015;2015_4_38;kasvaa;3
1339;4/2015;2015_4_38;uudelleen;1
1339;4/2015;2015_4_38;hetki;1
1339;4/2015;2015_4_38;minä;2
1339;4/2015;2015_4_38;rästihakku;1
1339;4/2015;2015_4_38;arvio;1
1339;4/2015;2015_4_38;miljoona;2
1339;4/2015;2015_4_38;kuutio;1
1339;4/2015;2015_4_38;edestä;2
1339;4/2015;2015_4_38;hoitohakku;1
