speaker_id;session;speech_id;word;word_n
1503;4/2023;2023_4_2;arvoisa;2
1503;4/2023;2023_4_2;herra;1
1503;4/2023;2023_4_2;puhemies;2
1503;4/2023;2023_4_2;nyt;1
1503;4/2023;2023_4_2;käsitellä;1
1503;4/2023;2023_4_2;luonnonsuojelulaki;2
1503;4/2023;2023_4_2;voida;4
1503;4/2023;2023_4_2;kai;1
1503;4/2023;2023_4_2;sanoa;1
1503;4/2023;2023_4_2;teknisluontoinen;1
1503;4/2023;2023_4_2;korjaus;2
1503;4/2023;2023_4_2;yhteys;1
1503;4/2023;2023_4_2;olla;8
1503;4/2023;2023_4_2;hyvä;3
1503;4/2023;2023_4_2;muistuttaa;1
1503;4/2023;2023_4_2;eduskunta;1
1503;4/2023;2023_4_2;ja;8
1503;4/2023;2023_4_2;eduskuntaryhmä;1
1503;4/2023;2023_4_2;näin;1
1503;4/2023;2023_4_2;hallitusneuvottelu;1
1503;4/2023;2023_4_2;kynnys;1
1503;4/2023;2023_4_2;että;1
1503;4/2023;2023_4_2;siellä;1
1503;4/2023;2023_4_2;hallitusohjelma;3
1503;4/2023;2023_4_2;tehdä;5
1503;4/2023;2023_4_2;sitten;1
1503;4/2023;2023_4_2;mikä;1
1503;4/2023;2023_4_2;ryhmä;1
1503;4/2023;2023_4_2;tahansa;1
1503;4/2023;2023_4_2;niin;2
1503;4/2023;2023_4_2;ei;1
1503;4/2023;2023_4_2;unohtaa;1
1503;4/2023;2023_4_2;luonnonsuojelu;1
1503;4/2023;2023_4_2;merkitys;1
1503;4/2023;2023_4_2;tarve;1
1503;4/2023;2023_4_2;tämä;2
1503;4/2023;2023_4_2;päivä;1
1503;4/2023;2023_4_2;suomi;1
1503;4/2023;2023_4_2;luonto;2
1503;4/2023;2023_4_2;monimuotoisuus;1
1503;4/2023;2023_4_2;turvaaminen;1
1503;4/2023;2023_4_2;luontokato;1
1503;4/2023;2023_4_2;sekä;1
1503;4/2023;2023_4_2;ilmastomuutos;1
1503;4/2023;2023_4_2;torjuminen;1
1503;4/2023;2023_4_2;tulla;5
1503;4/2023;2023_4_2;tuleva;2
1503;4/2023;2023_4_2;painavasti;1
1503;4/2023;2023_4_2;mukana;1
1503;4/2023;2023_4_2;esimerkiksi;1
1503;4/2023;2023_4_2;itämeri;1
1503;4/2023;2023_4_2;suojelu;3
1503;4/2023;2023_4_2;se;3
1503;4/2023;2023_4_2;kautta;1
1503;4/2023;2023_4_2;vesistö;1
1503;4/2023;2023_4_2;vahvasti;1
1503;4/2023;2023_4_2;läsnä;1
1503;4/2023;2023_4_2;kirjaus;1
1503;4/2023;2023_4_2;kuin;1
1503;4/2023;2023_4_2;taloudellinen;1
1503;4/2023;2023_4_2;panostus;1
1503;4/2023;2023_4_2;moni;2
1503;4/2023;2023_4_2;asiantuntija;1
1503;4/2023;2023_4_2;mukaan;1
1503;4/2023;2023_4_2;saaristomeri;1
1503;4/2023;2023_4_2;jo;1
1503;4/2023;2023_4_2;pahasti;1
1503;4/2023;2023_4_2;myöhässä;1
1503;4/2023;2023_4_2;mutta;1
1503;4/2023;2023_4_2;huolimatta;1
1503;4/2023;2023_4_2;minä;2
1503;4/2023;2023_4_2;kaikki;1
1503;4/2023;2023_4_2;tilanne;3
1503;4/2023;2023_4_2;korjaaminen;1
1503;4/2023;2023_4_2;kirkas;1
1503;4/2023;2023_4_2;lähde;1
1503;4/2023;2023_4_2;soljua;1
1503;4/2023;2023_4_2;puro;1
1503;4/2023;2023_4_2;muuttua;1
1503;4/2023;2023_4_2;matka;2
1503;4/2023;2023_4_2;meri;3
1503;4/2023;2023_4_2;ravinnerikas;1
1503;4/2023;2023_4_2;kuravelli;1
1503;4/2023;2023_4_2;joka;2
1503;4/2023;2023_4_2;saapua;1
1503;4/2023;2023_4_2;pahentaa;1
1503;4/2023;2023_4_2;entisestään;1
1503;4/2023;2023_4_2;varrella;1
1503;4/2023;2023_4_2;kohta;1
1503;4/2023;2023_4_2;enemmän;2
1503;4/2023;2023_4_2;jotta;2
1503;4/2023;2023_4_2;saada;2
1503;4/2023;2023_4_2;korjata;1
1503;4/2023;2023_4_2;toimi;1
1503;4/2023;2023_4_2;ennen;1
1503;4/2023;2023_4_2;kaikkea;1
1503;4/2023;2023_4_2;kannustaa;1
1503;4/2023;2023_4_2;tukea;1
1503;4/2023;2023_4_2;maanomistaja;1
1503;4/2023;2023_4_2;kunta;1
1503;4/2023;2023_4_2;lisää;1
1503;4/2023;2023_4_2;suojavyöhyke;1
1503;4/2023;2023_4_2;kipsi;1
1503;4/2023;2023_4_2;pelto;1
1503;4/2023;2023_4_2;puhdistamo;1
1503;4/2023;2023_4_2;ylijuoksutus;1
1503;4/2023;2023_4_2;tukkia;1
1503;4/2023;2023_4_2;lumi;1
1503;4/2023;2023_4_2;kaato;1
1503;4/2023;2023_4_2;estää;1
1503;4/2023;2023_4_2;kohtapuolin;1
1503;4/2023;2023_4_2;voima;1
1503;4/2023;2023_4_2;astua;1
1503;4/2023;2023_4_2;askel;1
1503;4/2023;2023_4_2;oikea;1
1503;4/2023;2023_4_2;suunta;1
1503;4/2023;2023_4_2;myös;1
1503;4/2023;2023_4_2;rohkea;2
1503;4/2023;2023_4_2;kenties;1
1503;4/2023;2023_4_2;arvokas;1
1503;4/2023;2023_4_2;perintö;1
1503;4/2023;2023_4_2;sukupolvi;1
1503;4/2023;2023_4_2;kannattaa;1
1503;4/2023;2023_4_2;esitys;1
1503;4/2023;2023_4_2;mukainen;1
1503;4/2023;2023_4_2;pikainen;1
1503;4/2023;2023_4_2;ben;1
1503;4/2023;2023_4_2;zyskowicz;1
1503;4/2023;2023_4_2;hieno;1
1503;4/2023;2023_4_2;puhe;1
1503;4/2023;2023_4_2;oikealta;1
1503;4/2023;2023_4_2;mies;1
1503;5/2023;2023_5_74;arvoisa;1
1503;5/2023;2023_5_74;rouva;1
1503;5/2023;2023_5_74;puhemies;1
1503;5/2023;2023_5_74;olla;14
