speaker_id;session;speech_id;word;word_n
1102;13/2015;2015_13_184;arvoisa;5
1102;13/2015;2015_13_184;puhemies;5
1102;13/2015;2015_13_184;hallitus;11
1102;13/2015;2015_13_184;ei;7
1102;13/2015;2015_13_184;tarvita;3
1102;13/2015;2015_13_184;nyt;9
1102;13/2015;2015_13_184;vain;2
1102;13/2015;2015_13_184;viisaus;3
1102;13/2015;2015_13_184;vaan;1
1102;13/2015;2015_13_184;sydän;1
1102;13/2015;2015_13_184;se;11
1102;13/2015;2015_13_184;olla;20
1102;13/2015;2015_13_184;joka;7
1102;13/2015;2015_13_184;huomioida;2
1102;13/2015;2015_13_184;yhteiskunta;2
1102;13/2015;2015_13_184;muuten;1
1102;13/2015;2015_13_184;jäädä;1
1102;13/2015;2015_13_184;heikompiosainen;1
1102;13/2015;2015_13_184;köyhä;1
1102;13/2015;2015_13_184;ja;17
1102;13/2015;2015_13_184;sairas;1
1102;13/2015;2015_13_184;ihminen;1
1102;13/2015;2015_13_184;valitettavasti;1
1102;13/2015;2015_13_184;täytyä;1
1102;13/2015;2015_13_184;sanoa;1
1102;13/2015;2015_13_184;että;5
1102;13/2015;2015_13_184;tämä;10
1102;13/2015;2015_13_184;ohjelma;2
1102;13/2015;2015_13_184;murentaa;1
1102;13/2015;2015_13_184;pala;2
1102;13/2015;2015_13_184;suomalainen;2
1102;13/2015;2015_13_184;hyvinvointiyhteiskunta;2
1102;13/2015;2015_13_184;mikä;4
1102;13/2015;2015_13_184;tulla;2
1102;13/2015;2015_13_184;toimi;7
1102;13/2015;2015_13_184;pienituloinen;1
1102;13/2015;2015_13_184;eläkeläinen;7
1102;13/2015;2015_13_184;tai;1
1102;13/2015;2015_13_184;lapsiperhe;3
1102;13/2015;2015_13_184;näkökulma;2
1102;13/2015;2015_13_184;katsoa;1
1102;13/2015;2015_13_184;voida;4
1102;13/2015;2015_13_184;oikeastaan;1
1102;13/2015;2015_13_184;unohtaa;1
1102;13/2015;2015_13_184;heikko;1
1102;13/2015;2015_13_184;huolehtiminen;1
1102;13/2015;2015_13_184;vaikka;3
1102;13/2015;2015_13_184;takuueläke;1
1102;13/2015;2015_13_184;korottaa;2
1102;13/2015;2015_13_184;minä;1
1102;13/2015;2015_13_184;jälkeenkin;1
1102;13/2015;2015_13_184;suomi;3
1102;13/2015;2015_13_184;aivan;2
1102;13/2015;2015_13_184;liikaa;1
1102;13/2015;2015_13_184;meinata;1
1102;13/2015;2015_13_184;eläke;2
1102;13/2015;2015_13_184;hän;1
1102;13/2015;2015_13_184;tilanne;2
1102;13/2015;2015_13_184;heiketä;1
1102;13/2015;2015_13_184;entisestään;3
1102;13/2015;2015_13_184;sillä;1
1102;13/2015;2015_13_184;esitellä;1
1102;13/2015;2015_13_184;liuta;1
1102;13/2015;2015_13_184;toimenpide;1
1102;13/2015;2015_13_184;toimeentulo;3
1102;13/2015;2015_13_184;kanta;2
1102;13/2015;2015_13_184;merkittävä;1
1102;13/2015;2015_13_184;asia;1
1102;13/2015;2015_13_184;säästää;1
1102;13/2015;2015_13_184;kansaneläke;1
1102;13/2015;2015_13_184;indeksijäädytys;1
1102;13/2015;2015_13_184;suunnitelma;1
1102;13/2015;2015_13_184;asumistuki;3
1102;13/2015;2015_13_184;poistaminen;1
1102;13/2015;2015_13_184;sulauttaminen;1
1102;13/2015;2015_13_184;yleinen;1
1102;13/2015;2015_13_184;ajaa;3
1102;13/2015;2015_13_184;moni;4
1102;13/2015;2015_13_184;äärimmäinen;3
1102;13/2015;2015_13_184;ahdas;2
1102;13/2015;2015_13_184;jo;5
1102;13/2015;2015_13_184;iso;1
1102;13/2015;2015_13_184;osa;1
1102;13/2015;2015_13_184;mennä;1
1102;13/2015;2015_13_184;lääke;2
1102;13/2015;2015_13_184;muu;1
1102;13/2015;2015_13_184;terveydenhoitomeno;1
1102;13/2015;2015_13_184;huolimatta;1
1102;13/2015;2015_13_184;hallitusohjelma;2
1102;13/2015;2015_13_184;esittää;1
1102;13/2015;2015_13_184;taksikorvaus;1
1102;13/2015;2015_13_184;alentaminen;1
1102;13/2015;2015_13_184;sekä;2
1102;13/2015;2015_13_184;terveydenhuolto;1
1102;13/2015;2015_13_184;asiakasmaksu;1
1102;13/2015;2015_13_184;korottaminen;1
1102;13/2015;2015_13_184;etenkin;1
1102;13/2015;2015_13_184;paljon;1
1102;13/2015;2015_13_184;sairastaa;1
1102;13/2015;2015_13_184;yhteisvaikutus;1
1102;13/2015;2015_13_184;kestämätön;1
1102;13/2015;2015_13_184;eläkkeensaaja;2
1102;13/2015;2015_13_184;keskusliitto;1
1102;13/2015;2015_13_184;mukaan;1
1102;13/2015;2015_13_184;pelkkä;1
1102;13/2015;2015_13_184;leikkaaminen;1
1102;13/2015;2015_13_184;merkitä;1
1102;13/2015;2015_13_184;euro;3
1102;13/2015;2015_13_184;kuukausieläke;1
1102;13/2015;2015_13_184;vuokra;1
1102;13/2015;2015_13_184;maksaa;1
1102;13/2015;2015_13_184;kuukausittainen;1
1102;13/2015;2015_13_184;heikennys;1
1102;13/2015;2015_13_184;omaishoito;2
1102;13/2015;2015_13_184;tulevaisuus;1
1102;13/2015;2015_13_184;yhä;1
1102;13/2015;2015_13_184;enemmän;1
1102;13/2015;2015_13_184;kuudes;1
1102;13/2015;2015_13_184;omaishoitaja;2
1102;13/2015;2015_13_184;kehua;1
1102;13/2015;2015_13_184;laittaa;2
1102;13/2015;2015_13_184;asema;1
1102;13/2015;2015_13_184;kausi;1
1102;13/2015;2015_13_184;kunto;1
1102;13/2015;2015_13_184;kuitenkin;3
1102;13/2015;2015_13_184;hyvä;3
1102;13/2015;2015_13_184;huomata;1
1102;13/2015;2015_13_184;kun;1
1102;13/2015;2015_13_184;kaikki;1
1102;13/2015;2015_13_184;tietää;1
1102;13/2015;2015_13_184;kehittämisohjelma;2
1102;13/2015;2015_13_184;aikoa;2
1102;13/2015;2015_13_184;toteuttaa;1
1102;13/2015;2015_13_184;osittain;1
1102;13/2015;2015_13_184;tärkeä;1
1102;13/2015;2015_13_184;viedä;1
1102;13/2015;2015_13_184;ehdotus;1
1102;13/2015;2015_13_184;kokonaisuus;1
1102;13/2015;2015_13_184;eteenpäin;1
1102;13/2015;2015_13_184;näyttää;1
1102;13/2015;2015_13_184;vanhustenhoito;2
1102;13/2015;2015_13_184;työskennellä;1
1102;13/2015;2015_13_184;jaksaminen;1
1102;13/2015;2015_13_184;ääriraja;1
1102;13/2015;2015_13_184;nykytila;1
1102;13/2015;2015_13_184;varmasti;1
1102;13/2015;2015_13_184;kukaan;1
1102;13/2015;2015_13_184;sali;1
1102;13/2015;2015_13_184;epäselvä;1
1102;13/2015;2015_13_184;väljentää;1
1102;13/2015;2015_13_184;henkilöstömitoitusvaatimus;1
1102;13/2015;2015_13_184;vanhainkoti;1
1102;13/2015;2015_13_184;lisätä;2
1102;13/2015;2015_13_184;hoitohenkilökunta;1
1102;13/2015;2015_13_184;valtava;2
1102;13/2015;2015_13_184;taakka;1
1102;13/2015;2015_13_184;todella;1
1102;13/2015;2015_13_184;mieli;1
