speaker_id;word;statistic;pvalue;n_before;n_after
1219;syntyä;0.19956019791094007;0.661458181226469;11;11
1219;mahdollistaa;2.1417333158515808;0.15488542160576438;15;20
1219;palvelu;1.3851711850058077;0.25375659010477347;11;38
1219;pystyä;1.7555118110236219;0.1967126297325547;23;12
1219;hyvinvointi;0.06046511627906977;0.809601950149519;7;11
1219;käyttö;0.011066398390342052;0.917172778670474;29;10
1219;mukaisesti;3.0250000000000004;0.09596546679433035;11;16
1219;yksi;0.08215661103979463;0.7753217100247062;46;44
1219;tuoda;0.8577553785863342;0.36036946951353954;31;25
1219;näkemys;0.1483253588516746;0.7027707776947554;10;28
1219;pieni;0.13388466102041663;0.7164669976859493;55;18
1219;kaikkea;0.5249999999999999;0.4780300567340896;7;14
1219;toteuttaa;0.01489361702127658;0.9037394953155348;13;23
1219;varmasti;1.774995108589317;0.19113782810099322;43;7
1219;mieli;5.85143491358808;0.018562463974405443;61;32
1219;todella;0.4420043186768633;0.508704012709478;50;35
1219;nimittäin;0.13414634146341464;0.7176698057579896;16;10
1219;vaan;0.9311680897839214;0.33870839127009145;37;37
1219;asiassa;0.4095620193915078;0.5280139209561917;24;9
1219;turvata;0.13650151668351862;0.7154834172071403;18;15
1219;laaja;0.029937629937629946;0.8640827889909811;15;17
1219;vielä;0.5174578249018698;0.4738127648167041;100;52
1219;järjestää;0.03296703296703297;0.8589523831759238;12;7
1219;yhteistyö;0.17782258064516127;0.6762576343902402;31;19
1219;mukana;0.6517241379310348;0.42655192843876166;24;7
1219;yritys;1.9356395399117878;0.1750995016421565;18;51
1219;varsin;0.022452387340802696;0.8814809157060245;50;32
1219;valtio;1.1026722925457102;0.30928327891202134;10;16
1219;merkittävä;0.9156756756756758;0.3451764258830977;24;37
1219;koputtaa;0.25490196078431376;0.622094128162641;11;6
1219;perustella;3.205714285714284;0.08256008050840681;31;15
1219;edelleen;0.5597441612559357;0.459826937469782;30;16
1219;viedä;0.8947368421052634;0.35744879854747436;12;9
1219;eteenpäin;0.0735827383499628;0.7882532160228235;17;19
1219;puheenvuoro;3.5420371989268378;0.06603197851790879;33;38
1219;sana;1.2307692307692306;0.28365422418078257;10;12
1219;yhteys;0.27936719324026466;0.5996573339821959;38;27
1219;kokonaisuus;0.12890025575447578;0.7212922166470683;45;21
1219;mietintö;1.5248131123498627;0.22680448651913154;10;71
1219;iso;0.0;1.0;42;28
1219;hyödyntää;0.805391190006574;0.3780479972362387;21;14
1219;jos;0.5519352740299944;0.4599791437919336;61;40
1219;jälkeen;1.7203552219476432;0.19993684844052706;22;19
1219;laajentaa;0.8181818181818186;0.38928314247621104;7;5
1219;yhteinen;0.3428184281842818;0.561198082463372;30;39
1219;ensinnä;2.5;0.14492760540408053;6;8
1219;parantaminen;14.583333333333334;0.0033801155967927935;7;10
1219;keskeinen;3.0658242528859665;0.08692412787587112;27;44
1219;myötä;0.36363636363636354;0.554945829635387;10;11
1219;ajatella;0.05446623093681915;0.8173667091786172;17;14
1219;työryhmä;1.0;0.3465935070873342;5;9
1219;loppu;;;9;12
1219;vahvistaa;2.4976690425736834;0.12566024681381502;22;23
1219;tarkoitus;0.07065099848605;0.7931120018402326;17;19
1219;koskea;3.232764329120006;0.07798527185717888;36;86
1219;periaate;1.4583333333333335;0.2549811453063977;7;6
1219;suomalainen;0.09280835676978702;0.7625498491237633;26;37
1219;jatko;4.618078485061148;0.03930386525669727;19;39
1219;kiinni;;;6;6
1219;tuo;2.499999999999999;0.14492760540408053;8;6
1219;edellinen;0.0;1.0;8;8
1219;käsitellä;3.500913912174392;0.0678455218511712;17;43
1219;selkeästi;0.37500000000000006;0.5517190949055959;9;8
1219;kausi;1.0331538461538454;0.3160198649206437;46;30
1219;alku;0.6499999999999998;0.43461387077349867;10;6
1219;ensimmäinen;0.3229015041242115;0.5756238801231671;13;16
1219;kerta;0.43896321070234107;0.5148297306776599;13;16
1219;eli;0.2070362822084312;0.6510314240946304;45;34
1219;ehkä;2.8190158465387825;0.10870998617379987;17;8
1219;ymmärtää;0.18972462523938466;0.6686259881457906;14;9
1219;kyllä;3.539215686274511;0.06905879337528417;27;12
1219;yhtyä;0.0;1.0;6;6
1219;viitata;0.9086584972589494;0.3492493944832421;19;18
1219;prosentti;3.1973684210526305;0.09060340308456451;24;5
1219;kannattaa;0.002605804654506245;0.9596379947900021;12;25
1219;laki;0.0856938194239714;0.771557493207174;37;57
1219;edes;0.20454545454545453;0.6617803305191603;6;8
1219;tuleva;0.5924734982332158;0.4492979231890297;18;18
1219;ottaa;0.04363001745200699;0.835392128469943;35;36
1219;tapahtua;0.865384615384615;0.3633296159923589;15;12
1219;taloudellinen;0.8823529411764706;0.36243906471558435;8;11
1219;linja;3.033333333333333;0.10516457333639084;7;12
1219;näkökulma;0.06882591093117407;0.7946370507252659;29;22
1219;nopeasti;0.20000000000000007;0.6665811073830712;7;6
1219;puoli;0.30392156862745096;0.5853863566380735;26;12
1219;prosessi;3.0109489051094895;0.0966928977994413;13;24
1219;tehtävä;0.9221930870083433;0.34688727000399044;11;26
1219;lisäys;0.11316751149357537;0.7412264345863561;21;10
1219;tarpeellinen;0.33755274261603385;0.5741054055976795;10;6
1219;katsoa;0.02658326817826427;0.8714492294311739;21;27
1219;mennä;0.09850275807722617;0.7562377438371785;18;16
1219;arvioida;3.061190737206815;0.09007773873287715;15;34
1219;kanta;0.10634648370497429;0.7465339023117481;15;24
1219;aikaisemmin;0.028015564202334624;0.8689383325322213;11;13
1219;lukuinen;1.0602325255638039;0.3300384190551039;6;13
1219;ehdotus;1.6363636363636367;0.21546798363168315;8;20
1219;yhdessä;0.07818499127399652;0.7818275006092336;19;15
1219;suunta;0.4076111384602212;0.5272254915556125;27;22
1219;kasvaa;2.3737340195915664;0.1417988132071684;9;16
1219;vuoksi;0.023847376788553257;0.8793325188127779;14;6
1219;rooli;0.04556962025316455;0.8333593047179846;11;13
1219;sinne;0.5789473684210527;0.45480393109971906;16;14
1219;esimerkki;0.01942795466810576;0.8900201204699046;30;19
1219;luonto;2.34375;0.1431720743134707;21;12
1219;erittäin;1.126158363152583;0.2960765560624995;24;23
1219;eduskunta;0.11370835444436123;0.7373449652628673;38;70
1219;maa;2.470588235294117;0.12722762481884747;30;18
1219;lakiesitys;3.340080971659918;0.09483842588346647;12;6
1219;siirtyä;0.8666666666666669;0.3688462917839305;7;11
1219;käsittely;1.6483293771941803;0.20676194913726487;25;29
1219;tarkoituksenmukainen;0.9198998748435543;0.35270686973466214;11;15
1219;muuta;0.5294117647058822;0.4780585922354763;12;6
1219;ongelma;0.0574712643678161;0.8153807082125512;8;6
1219;kuulua;0.7786137182777564;0.3835858248716081;24;34
1219;selkeä;2.333333333333333;0.14890387474453962;11;9
1219;kestävä;4.140180726377955;0.047793923166377296;86;37
1219;järjestelmä;1.2335495829471737;0.2904056791531657;7;9
1219;välinen;0.08207934336525308;0.7784182411065765;8;12
1219;kolmas;0.8181818181818185;0.38928314247621104;5;7
1219;tarkastella;0.12786885245901639;0.7263906016940614;8;10
1219;käyttää;1.3543834547346518;0.2526153736740101;27;24
1219;kriisi;0.4478134110787173;0.51604368191639;11;20
1219;ilmastomuutos;0.0767590618336887;0.785285912685577;19;8
1219;selonteko;0.006230882519542324;0.9385012516093357;15;25
1219;lisätä;0.24041359971959333;0.6267268622565145;19;38
1219;vähentää;1.409564684242796;0.24976061767836438;15;14
1219;määrä;0.43243243243243246;0.5201469243162653;14;12
1219;pitkä;0.8079485680888374;0.37667406017023064;14;20
1219;osuus;0.8086253369272236;0.38621606669773306;8;9
1219;vahvasti;0.04938271604938272;0.8269526352559966;15;6
1219;kaksi;0.035819960316078946;0.8517050523272861;17;15
1219;kansainvälinen;0.7561463693539171;0.3948537114167354;12;25
1219;osoittaa;0.8829431438127094;0.3567585556748183;22;11
1219;vastuu;1.75;0.20707849036863904;7;11
1219;asti;1.371428571428572;0.2642960660107212;7;8
1219;kiitos;0.1556913850766924;0.696254384184422;21;16
1219;nainen;0.06902654867256634;0.796877097082904;11;18
1219;asema;0.09615384615384615;0.7597029326141024;16;17
1219;yhteiskunta;0.04626623376623384;0.8319845489517291;12;21
1219;edistää;0.0014731822377192186;0.9694955291426183;61;68
1219;investointi;1.3793103448275863;0.26742785145624226;7;11
1219;kohti;1.4583333333333335;0.2549811453063977;7;6
1219;tulevaisuus;0.15893217445289462;0.692789364674621;18;28
1219;pohja;0.8684210526315788;0.3581609588762311;18;32
1219;hallituspuolue;0.7377049180327868;0.41051267127900665;13;10
1219;riittää;0.7499999999999999;0.4034592531941523;8;10
1219;löytää;1.3714285714285717;0.2642960660107212;8;7
1219;miljardi;0.38502673796791453;0.5503128245236304;10;7
1219;puolesta;5.368421052631579;0.03323930340485804;9;14
1219;tarpeen;0.08387096774193549;0.7766859038156773;7;10
1219;valitettavasti;1.5241935483870968;0.23730720767495112;12;9
1219;asiantuntija;1.6730038022813691;0.21059691569555092;16;17
1219;ala;0.14074074074074072;0.7117008398614805;12;22
1219;jättää;1.152439024390244;0.30119479607041444;6;13
1219;koska;0.13249211356466872;0.7176880617402778;35;33
1219;ympäristö;1.8569674647022705;0.18512539355403218;32;6
1219;sisältää;1.7777777777777781;0.2010959340037648;6;15
1219;vaatia;0.01669758812615955;0.9000259771768933;7;8
1219;nykyinen;0.10367520502176766;0.7495571145772938;24;29
1219;uskoa;0.74025974025974;0.40030462238205444;13;9
1219;lainsäädäntö;0.14972503923301111;0.7010762597914013;39;54
1219;kohdentaa;0.1497326203208556;0.704609225451365;10;14
1219;vain;1.6866666666666676;0.20691154202045606;16;11
1219;aloittaa;2.1666666666666656;0.16482344535684465;6;10
1219;yli;0.004026258205689279;0.9499541851771911;17;16
1219;puolueraja;0.057471264367816084;0.8153807082125512;6;8
1219;varmistaa;0.01466781708369284;0.9050232952366781;13;12
1219;aikainen;0.9344262295081969;0.34585960646992553;15;9
1219;yhteiskunnallinen;1.0000000000000002;0.3465935070873342;6;5
1219;paikka;1.9841269841269837;0.17127248803434508;20;10
1219;esille;0.48354460513003616;0.48991713116451296;46;27
1219;pitkään;0.988427501701838;0.33004571453910214;8;28
1219;aloite;1.0879120879120878;0.3193154724785593;12;12
1219;sukupuoli;0.6212389380530974;0.44472259848583773;13;15
1219;muuttaa;0.2608117099135064;0.6165368346839768;7;21
1219;eteen;1.3714285714285717;0.2642960660107212;8;7
1219;vastalause;0.9539295392953937;0.3393394359542271;12;20
1219;välttämätön;;;7;13
1219;tarkentaa;0.016697588126159558;0.9000259771768933;6;7
1219;yksityiskohta;0.016697588126159547;0.9000259771768933;6;7
1219;välillä;0.7;0.41683667475425235;8;12
1219;yrittää;2.0307692307692307;0.1818932275010316;6;9
1219;arvokas;;;7;5
1219;puuttua;0.13597314110792935;0.7168696672292563;16;10
1219;tieten;1.4847998164506135;0.23653774809526268;19;11
1219;valtava;0.0;1.0;13;13
1219;luoda;0.8947368421052633;0.35744879854747436;9;11
1219;politiikka;0.0736842105263158;0.7900078597552522;12;11
1219;edistäminen;0.722797093451067;0.40117540415402364;25;33
1219;huolehtia;3.2727272727272707;0.1038881310621018;7;6
1219;epäkohta;0.030851501439736737;0.8629212910640272;15;10
1219;määrin;1.9285714285714293;0.19015143062304865;6;9
1219;purkaa;1.0;0.3465935070873342;5;6
1219;keino;0.03832649071358749;0.8461543248157282;24;19
1219;poliittinen;1.3502454991816695;0.2698273635507176;6;12
1219;joten;0.1383647798742139;0.7134709736193425;19;9
1219;ajankohtainen;0.2820512820512821;0.6059170329263484;7;10
1219;nousta;3.666666666666667;0.06860342116250073;10;18
1219;valmistella;4.963636363636364;0.044169773145821316;7;14
1219;perusteltu;1.2272727272727277;0.2966650369240987;6;6
1219;puheenjohtaja;5.555555555555556;0.04015671811047756;5;11
1219;korjata;0.8461538461538457;0.3773738685752646;8;6
1219;etenkin;5.170068027210884;0.034767902620364735;15;10
1219;parantaa;0.48148148148148145;0.499963978962368;5;11
1219;näkyä;1.5757575757575766;0.23146878605398302;14;5
1219;edetä;2.3999999999999995;0.14729429508701022;7;9
1219;ratkaista;0.5988023952095808;0.45031850722265543;12;9
1219;ympärillä;;;5;9
1219;viimeinen;1.1555555555555557;0.3019363513225493;8;8
1219;alue;0.0767932489451476;0.7860485580825275;14;14
1219;ohjelma;0.05882352941176469;0.811650149100106;12;15
1219;konkreettinen;0.005459057071960316;0.9424280171608526;10;12
1219;toivottavasti;1.0000000000000002;0.3465935070873342;6;5
1219;kollega;1.1555555555555554;0.3019363513225493;8;8
1219;pois;0.01191765980498375;0.9150352549115317;7;8
1219;lisää;3.375476620509732;0.08107914158568885;9;23
1219;kasvu;0.2619047619047619;0.6139134454204892;17;28
1219;työllisyys;1.4411611694932895;0.24470551283595932;7;31
1219;ilmasto;2.216748768472906;0.1623242445268109;10;15
1219;viikko;0.0574712643678161;0.8153807082125512;8;6
1219;potentiaali;2.4931600547195627;0.1351944594407425;20;6
1219;ilmastopolitiikka;0.6569181617104941;0.4348350304217191;13;15
1219;oppositio;0.2823529411764704;0.6016595995505283;9;25
1219;toivottava;;;5;5
1265;arvoisa;0.0708739097382874;0.7903249165902264;285;81
1265;puhemies;10.198921805971821;0.0015818780472285881;576;213
1265;olla;2.3348889232765457;0.12779400779263614;3663;1208
1265;tänään;0.9764121663563007;0.3276619449853846;59;14
1265;hallitus;0.013581201287699086;0.9073489334248825;693;216
1265;esitys;4.8602998401890325;0.029162508771276477;292;39
1265;mutta;1.8338226546059746;0.17722017775201057;328;115
1265;se;0.9743258687281332;0.3245814782787386;2161;674
1265;tärkeä;0.0065347700888544365;0.9357101537046049;154;44
1265;muutos;0.07598979287095826;0.7836080547349579;106;18
1265;joka;0.41438449650846604;0.5203882890766452;707;220
1265;turvata;3.359711231431348;0.0742601745013046;37;15
1265;nykyinen;0.4348649980831371;0.5148144454486373;31;11
1265;yksi;0.00017626261055294615;0.9894332155837734;103;38
1265;esittää;1.9546714901359863;0.16487176675156348;136;53
1265;haluta;0.4826245513229401;0.4884852631993396;171;57
1265;nostaa;1.360834518729255;0.24677439003042048;82;30
1265;esille;1.887085265982317;0.17225013318358437;172;31
1265;riittävä;1.375;0.25349581321617637;21;9
1265;jatko;3.0975426339664756;0.08605655061933033;33;19
1265;voida;1.3283132530120472;0.25049507914165076;384;136
1265;lukea;0.000786266544358538;0.9778617602729666;19;14
1265;lisäksi;2.2609278177859675;0.14052976794291716;42;12
1265;muu;5.850672983840943;0.01734286358162607;102;48
1265;vaikuttaa;1.4848593590415993;0.23192346036609499;32;13
1265;kuten;0.9516134276192805;0.33152995083196657;117;25
1265;minä;8.477711453056653;0.0039619190450843125;750;265
1265;perusteltu;0.14547399384944515;0.7052718661196988;35;9
1265;että;0.01707926401144693;0.8961292032735545;1736;523
1265;tilanne;1.7294808016163135;0.19077457696551625;237;54
1265;ottaa;0.5206804759546504;0.4721254076598109;148;39
1265;huomio;0.287526035866471;0.5931044469207927;122;24
1265;perustella;0.6648858669256921;0.4176461312436207;81;13
1265;ja;3.758987808250328;0.05366810695242259;2096;716
